Your Rank,Latitude,Longitude
3,33.6952155640328,-118.280028562968
2,33.7055419548852,-118.280028562968
2,33.7158683457377,-118.280028562968
2,33.7261947365901,-118.280028562968
4,33.7365211274426,-118.280028562968
3,33.7468475182951,-118.280028562968
2,33.7571739091475,-118.280028562968
3,33.7675003,-118.280028562968
4,33.7778266908525,-118.280028562968
4,33.7881530817049,-118.280028562968
6,33.7984794725574,-118.280028562968
7,33.8088058634099,-118.280028562968
7,33.8191322542623,-118.280028562968
7,33.8294586451148,-118.280028562968
15,33.8397850359672,-118.280028562968
3,33.6952155640328,-118.267606582544
2,33.7055419548852,-118.267606582544
2,33.7158683457377,-118.267606582544
2,33.7261947365901,-118.267606582544
2,33.7365211274426,-118.267606582544
2,33.7468475182951,-118.267606582544
2,33.7571739091475,-118.267606582544
3,33.7675003,-118.267606582544
5,33.7778266908525,-118.267606582544
6,33.7881530817049,-118.267606582544
7,33.7984794725574,-118.267606582544
7,33.8088058634099,-118.267606582544
7,33.8191322542623,-118.267606582544
14,33.8294586451148,-118.267606582544
17,33.8397850359672,-118.267606582544
3,33.6952155640328,-118.25518460212
2,33.7055419548852,-118.25518460212
2,33.7158683457377,-118.25518460212
2,33.7261947365901,-118.25518460212
2,33.7365211274426,-118.25518460212
2,33.7468475182951,-118.25518460212
2,33.7571739091475,-118.25518460212
3,33.7675003,-118.25518460212
5,33.7778266908525,-118.25518460212
6,33.7881530817049,-118.25518460212
7,33.7984794725574,-118.25518460212
7,33.8088058634099,-118.25518460212
7,33.8191322542623,-118.25518460212
11,33.8294586451148,-118.25518460212
16,33.8397850359672,-118.25518460212
2,33.6952155640328,-118.242762621696
2,33.7055419548852,-118.242762621696
2,33.7158683457377,-118.242762621696
2,33.7261947365901,-118.242762621696
2,33.7365211274426,-118.242762621696
2,33.7468475182951,-118.242762621696
2,33.7571739091475,-118.242762621696
3,33.7675003,-118.242762621696
5,33.7778266908525,-118.242762621696
5,33.7881530817049,-118.242762621696
6,33.7984794725574,-118.242762621696
7,33.8088058634099,-118.242762621696
7,33.8191322542623,-118.242762621696
11,33.8294586451148,-118.242762621696
12,33.8397850359672,-118.242762621696
2,33.6952155640328,-118.230340641272
2,33.7055419548852,-118.230340641272
2,33.7158683457377,-118.230340641272
2,33.7261947365901,-118.230340641272
2,33.7365211274426,-118.230340641272
2,33.7468475182951,-118.230340641272
2,33.7571739091475,-118.230340641272
3,33.7675003,-118.230340641272
5,33.7778266908525,-118.230340641272
5,33.7881530817049,-118.230340641272
6,33.7984794725574,-118.230340641272
7,33.8088058634099,-118.230340641272
7,33.8191322542623,-118.230340641272
12,33.8294586451148,-118.230340641272
11,33.8397850359672,-118.230340641272
2,33.6952155640328,-118.217918660848
2,33.7055419548852,-118.217918660848
2,33.7158683457377,-118.217918660848
2,33.7261947365901,-118.217918660848
2,33.7365211274426,-118.217918660848
2,33.7468475182951,-118.217918660848
2,33.7571739091475,-118.217918660848
2,33.7675003,-118.217918660848
4,33.7778266908525,-118.217918660848
4,33.7881530817049,-118.217918660848
6,33.7984794725574,-118.217918660848
5,33.8088058634099,-118.217918660848
6,33.8191322542623,-118.217918660848
11,33.8294586451148,-118.217918660848
12,33.8397850359672,-118.217918660848
2,33.6952155640328,-118.205496680424
2,33.7055419548852,-118.205496680424
2,33.7158683457377,-118.205496680424
2,33.7261947365901,-118.205496680424
2,33.7365211274426,-118.205496680424
2,33.7468475182951,-118.205496680424
2,33.7571739091475,-118.205496680424
2,33.7675003,-118.205496680424
3,33.7778266908525,-118.205496680424
4,33.7881530817049,-118.205496680424
6,33.7984794725574,-118.205496680424
6,33.8088058634099,-118.205496680424
7,33.8191322542623,-118.205496680424
11,33.8294586451148,-118.205496680424
12,33.8397850359672,-118.205496680424
2,33.6952155640328,-118.1930747
2,33.7055419548852,-118.1930747
2,33.7158683457377,-118.1930747
2,33.7261947365901,-118.1930747
2,33.7365211274426,-118.1930747
2,33.7468475182951,-118.1930747
2,33.7571739091475,-118.1930747
2,33.7675003,-118.1930747
4,33.7778266908525,-118.1930747
4,33.7881530817049,-118.1930747
6,33.7984794725574,-118.1930747
6,33.8088058634099,-118.1930747
7,33.8191322542623,-118.1930747
12,33.8294586451148,-118.1930747
13,33.8397850359672,-118.1930747
2,33.6952155640328,-118.180652719576
2,33.7055419548852,-118.180652719576
2,33.7158683457377,-118.180652719576
2,33.7261947365901,-118.180652719576
2,33.7365211274426,-118.180652719576
2,33.7468475182951,-118.180652719576
2,33.7571739091475,-118.180652719576
2,33.7675003,-118.180652719576
4,33.7778266908525,-118.180652719576
5,33.7881530817049,-118.180652719576
7,33.7984794725574,-118.180652719576
7,33.8088058634099,-118.180652719576
7,33.8191322542623,-118.180652719576
14,33.8294586451148,-118.180652719576
13,33.8397850359672,-118.180652719576
2,33.6952155640328,-118.168230739152
2,33.7055419548852,-118.168230739152
2,33.7158683457377,-118.168230739152
2,33.7261947365901,-118.168230739152
3,33.7365211274426,-118.168230739152
2,33.7468475182951,-118.168230739152
2,33.7571739091475,-118.168230739152
2,33.7675003,-118.168230739152
5,33.7778266908525,-118.168230739152
6,33.7881530817049,-118.168230739152
