Your Rank,Latitude,Longitude
20+,40.6875190640328,-74.0692056798277
20+,40.6978454548852,-74.0692056798277
20+,40.7081718457377,-74.0692056798277
20+,40.7184982365901,-74.0692056798277
20+,40.7288246274426,-74.0692056798277
20+,40.7391510182951,-74.0692056798277
20+,40.7494774091475,-74.0692056798277
20+,40.7598038,-74.0692056798277
20+,40.7701301908525,-74.0692056798277
20+,40.7804565817049,-74.0692056798277
20+,40.7907829725574,-74.0692056798277
20+,40.8011093634099,-74.0692056798277
20+,40.8114357542623,-74.0692056798277
20+,40.8217621451148,-74.0692056798277
20+,40.8320885359673,-74.0692056798277
20+,40.6875190640328,-74.0555726398523
20+,40.6978454548852,-74.0555726398523
20+,40.7081718457377,-74.0555726398523
20+,40.7184982365901,-74.0555726398523
20+,40.7288246274426,-74.0555726398523
20+,40.7391510182951,-74.0555726398523
20+,40.7494774091475,-74.0555726398523
20+,40.7598038,-74.0555726398523
20+,40.7701301908525,-74.0555726398523
20+,40.7804565817049,-74.0555726398523
20+,40.7907829725574,-74.0555726398523
20+,40.8011093634099,-74.0555726398523
20+,40.8114357542623,-74.0555726398523
20+,40.8217621451148,-74.0555726398523
20+,40.8320885359673,-74.0555726398523
20+,40.6875190640328,-74.0419395998769
20+,40.6978454548852,-74.0419395998769
20+,40.7081718457377,-74.0419395998769
20+,40.7184982365901,-74.0419395998769
20+,40.7288246274426,-74.0419395998769
20+,40.7391510182951,-74.0419395998769
20+,40.7494774091475,-74.0419395998769
20+,40.7598038,-74.0419395998769
20+,40.7701301908525,-74.0419395998769
20+,40.7804565817049,-74.0419395998769
20+,40.7907829725574,-74.0419395998769
20+,40.8011093634099,-74.0419395998769
20+,40.8114357542623,-74.0419395998769
20+,40.8217621451148,-74.0419395998769
20+,40.8320885359673,-74.0419395998769
20+,40.6875190640328,-74.0283065599015
20+,40.6978454548852,-74.0283065599015
20+,40.7081718457377,-74.0283065599015
20+,40.7184982365901,-74.0283065599015
20+,40.7288246274426,-74.0283065599015
20+,40.7391510182951,-74.0283065599015
20+,40.7494774091475,-74.0283065599015
20+,40.7598038,-74.0283065599015
20+,40.7701301908525,-74.0283065599015
20+,40.7804565817049,-74.0283065599015
20+,40.7907829725574,-74.0283065599015
20+,40.8011093634099,-74.0283065599015
20+,40.8114357542623,-74.0283065599015
20+,40.8217621451148,-74.0283065599015
20+,40.8320885359673,-74.0283065599015
20+,40.6875190640328,-74.0146735199262
20+,40.6978454548852,-74.0146735199262
20+,40.7081718457377,-74.0146735199262
20+,40.7184982365901,-74.0146735199262
20+,40.7288246274426,-74.0146735199262
20+,40.7391510182951,-74.0146735199262
20+,40.7494774091475,-74.0146735199262
20+,40.7598038,-74.0146735199262
20+,40.7701301908525,-74.0146735199262
20+,40.7804565817049,-74.0146735199262
20+,40.7907829725574,-74.0146735199262
20+,40.8011093634099,-74.0146735199262
20+,40.8114357542623,-74.0146735199262
20+,40.8217621451148,-74.0146735199262
20+,40.8320885359673,-74.0146735199262
20+,40.6875190640328,-74.0010404799508
20+,40.6978454548852,-74.0010404799508
20+,40.7081718457377,-74.0010404799508
20+,40.7184982365901,-74.0010404799508
20+,40.7288246274426,-74.0010404799508
20+,40.7391510182951,-74.0010404799508
20+,40.7494774091475,-74.0010404799508
20+,40.7598038,-74.0010404799508
20+,40.7701301908525,-74.0010404799508
20+,40.7804565817049,-74.0010404799508
20+,40.7907829725574,-74.0010404799508
20+,40.8011093634099,-74.0010404799508
20+,40.8114357542623,-74.0010404799508
20+,40.8217621451148,-74.0010404799508
20+,40.8320885359673,-74.0010404799508
20+,40.6875190640328,-73.9874074399754
20+,40.6978454548852,-73.9874074399754
20+,40.7081718457377,-73.9874074399754
20+,40.7184982365901,-73.9874074399754
20+,40.7288246274426,-73.9874074399754
20+,40.7391510182951,-73.9874074399754
20+,40.7494774091475,-73.9874074399754
20+,40.7598038,-73.9874074399754
20+,40.7701301908525,-73.9874074399754
20+,40.7804565817049,-73.9874074399754
20+,40.7907829725574,-73.9874074399754
20+,40.8011093634099,-73.9874074399754
20+,40.8114357542623,-73.9874074399754
20+,40.8217621451148,-73.9874074399754
20+,40.8320885359673,-73.9874074399754
20+,40.6875190640328,-73.9737744
20+,40.6978454548852,-73.9737744
20+,40.7081718457377,-73.9737744
20+,40.7184982365901,-73.9737744
20+,40.7288246274426,-73.9737744
20+,40.7391510182951,-73.9737744
20+,40.7494774091475,-73.9737744
4,40.7598038,-73.9737744
20+,40.7701301908525,-73.9737744
20+,40.7804565817049,-73.9737744
20+,40.7907829725574,-73.9737744
20+,40.8011093634099,-73.9737744
20+,40.8114357542623,-73.9737744
20+,40.8217621451148,-73.9737744
20+,40.8320885359673,-73.9737744
20+,40.6875190640328,-73.9601413600246
20+,40.6978454548852,-73.9601413600246
20+,40.7081718457377,-73.9601413600246
20+,40.7184982365901,-73.9601413600246
20+,40.7288246274426,-73.9601413600246
20+,40.7391510182951,-73.9601413600246
20+,40.7494774091475,-73.9601413600246
20+,40.7598038,-73.9601413600246
20+,40.7701301908525,-73.9601413600246
20+,40.7804565817049,-73.9601413600246
20+,40.7907829725574,-73.9601413600246
20+,40.8011093634099,-73.9601413600246
20+,40.8114357542623,-73.9601413600246
20+,40.8217621451148,-73.9601413600246
20+,40.8320885359673,-73.9601413600246
20+,40.6875190640328,-73.9465083200492
20+,40.6978454548852,-73.9465083200492
20+,40.7081718457377,-73.9465083200492
20+,40.7184982365901,-73.9465083200492
20+,40.7288246274426,-73.9465083200492
20+,40.7391510182951,-73.9465083200492
20+,40.7494774091475,-73.9465083200492
