"Business:","The Keefe Law Firm, LLC,14222 Madison Ave 2nd floor, Lakewood, OH 44107, United States"
"Keyword:","car accident lawyer"
"Report Date:",2021-05-20 02:32:42
"Grid Size:","15x15"
"Radius:","10.0mi"
"ARP:","11.14"
"ATRP:","13.29"
"SoLV:","4.44"

"Your Rank","Latitude","Longitude","Search URL","Position 1","Position 2","Position 3","Position 4","Position 5","Position 6","Position 7","Position 8","Position 9","Position 10","Position 11","Position 12","Position 13","Position 14","Position 15","Position 16","Position 17","Position 18","Position 19","Position 20",
"14","41.33279502806551","-81.98578823369712","https://www.google.com/maps/search/?api=1&query=41.33279502806551,41.33279502806551","Tittle & Perlmuter","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Eshelman Legal Group","The Becker Law Firm, LPA","Tittle & Perlmuter","Kisling, Nestico & Redick","Kisling, Nestico & Redick","Elk & Elk Co., Ltd.","Ohio Lawyer 4 You","The Law Offices of Tim Misny","Paulozzi LPA Injury Lawyers","Eshelman Legal Group","Nurenberg Paris Injury Lawyers","The Keefe Law Firm, LLC","Miraldi & Barrett Co., LPA","Slater & Zurz LLP","Akron Personal Injury Attorney Thomas A. Skidmore","Kisling, Nestico & Redick","Kisling, Nestico & Redick","Eshelman Legal Group",
"12","41.35344780977044","-81.98578823369712","https://www.google.com/maps/search/?api=1&query=41.35344780977044,41.35344780977044","Eshelman Legal Group","Tittle & Perlmuter","Paulozzi LPA - Accident, Negligence, Injury Lawyers","The Becker Law Firm, LPA","Kisling, Nestico & Redick","Tittle & Perlmuter","Kisling, Nestico & Redick","Ohio Lawyer 4 You","Elk & Elk Co., Ltd.","Paulozzi LPA Injury Lawyers","The Law Offices of Tim Misny","The Keefe Law Firm, LLC","Eshelman Legal Group","Nurenberg Paris Injury Lawyers","Miraldi & Barrett Co., LPA","Slater & Zurz LLP","Akron Personal Injury Attorney Thomas A. Skidmore","Kisling, Nestico & Redick","Eshelman Legal Group","Kisling, Nestico & Redick",
"12","41.37410059147536","-81.98578823369712","https://www.google.com/maps/search/?api=1&query=41.37410059147536,41.37410059147536","Eshelman Legal Group","Tittle & Perlmuter","Paulozzi LPA - Accident, Negligence, Injury Lawyers","The Becker Law Firm, LPA","Kisling, Nestico & Redick","Tittle & Perlmuter","Kisling, Nestico & Redick","Ohio Lawyer 4 You","Elk & Elk Co., Ltd.","Paulozzi LPA Injury Lawyers","The Law Offices of Tim Misny","The Keefe Law Firm, LLC","Eshelman Legal Group","Nurenberg Paris Injury Lawyers","John S Thomay & Associates","Miraldi & Barrett Co., LPA","Slater & Zurz LLP","Kisling, Nestico & Redick","Tittle & Perlmuter","The Robenalt Law Firm, Inc.",
"12","41.39475337318029","-81.98578823369712","https://www.google.com/maps/search/?api=1&query=41.39475337318029,41.39475337318029","Eshelman Legal Group","Kisling, Nestico & Redick","Tittle & Perlmuter","Paulozzi LPA - Accident, Negligence, Injury Lawyers","The Becker Law Firm, LPA","Tittle & Perlmuter","Kisling, Nestico & Redick","Ohio Lawyer 4 You","Paulozzi LPA Injury Lawyers","Elk & Elk Co., Ltd.","The Law Offices of Tim Misny","The Keefe Law Firm, LLC","Eshelman Legal Group","Nurenberg Paris Injury Lawyers","John S Thomay & Associates","The Robenalt Law Firm, Inc.","Miraldi & Barrett Co., LPA","Tittle & Perlmuter","Kisling, Nestico & Redick","Slater & Zurz LLP",
"12","41.41540615488522","-81.98578823369712","https://www.google.com/maps/search/?api=1&query=41.41540615488522,41.41540615488522","Eshelman Legal Group","Kisling, Nestico & Redick","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Tittle & Perlmuter","The Becker Law Firm, LPA","Tittle & Perlmuter","Kisling, Nestico & Redick","Ohio Lawyer 4 You","Paulozzi LPA Injury Lawyers","Elk & Elk Co., Ltd.","The Law Offices of Tim Misny","The Keefe Law Firm, LLC","Nurenberg Paris Injury Lawyers","Eshelman Legal Group","The Robenalt Law Firm, Inc.","John S Thomay & Associates","Jeffries, Kube, Forrest & Monteleone Co. L.P.A.","Miraldi & Barrett Co., LPA","Tittle & Perlmuter","Eshelman Legal Group",
"10","41.43605893659014","-81.98578823369712","https://www.google.com/maps/search/?api=1&query=41.43605893659014,41.43605893659014","Eshelman Legal Group","Kisling, Nestico & Redick","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Tittle & Perlmuter","Tittle & Perlmuter","The Becker Law Firm, LPA","Ohio Lawyer 4 You","Kisling, Nestico & Redick","Paulozzi LPA Injury Lawyers","The Keefe Law Firm, LLC","Nurenberg Paris Injury Lawyers","Elk & Elk Co., Ltd.","The Law Offices of Tim Misny","Eshelman Legal Group","The Robenalt Law Firm, Inc.","John S Thomay & Associates","Jeffries, Kube, Forrest & Monteleone Co. L.P.A.","Knabe Law Firm Co., LPA","Tittle & Perlmuter","Miraldi & Barrett Co., LPA",
"12","41.456711718295075","-81.98578823369712","https://www.google.com/maps/search/?api=1&query=41.456711718295075,41.456711718295075","Eshelman Legal Group","Kisling, Nestico & Redick","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Tittle & Perlmuter","Ohio Lawyer 4 You","Tittle & Perlmuter","Kisling, Nestico & Redick","The Becker Law Firm, LPA","Paulozzi LPA Injury Lawyers","The Law Offices of Tim Misny","Elk & Elk Co., Ltd.","The Keefe Law Firm, LLC","Nurenberg Paris Injury Lawyers","Eshelman Legal Group","Accident Lawyers Carter and Crosby","The Robenalt Law Firm, Inc.","Jeffries, Kube, Forrest & Monteleone Co. L.P.A.","John S Thomay & Associates","Tittle & Perlmuter","Miraldi & Barrett Co., LPA",
"12","41.4773645","-81.98578823369712","https://www.google.com/maps/search/?api=1&query=41.4773645,41.4773645","Eshelman Legal Group","Kisling, Nestico & Redick","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Ohio Lawyer 4 You","Tittle & Perlmuter","Kisling, Nestico & Redick","Tittle & Perlmuter","Paulozzi LPA Injury Lawyers","The Law Offices of Tim Misny","The Becker Law Firm, LPA","Elk & Elk Co., Ltd.","The Keefe Law Firm, LLC","Nurenberg Paris Injury Lawyers","Eshelman Legal Group","The Robenalt Law Firm, Inc.","Jeffries, Kube, Forrest & Monteleone Co. L.P.A.","Tittle & Perlmuter","Miraldi & Barrett Co., LPA","Alexander L. Pal, Esq. Wadsworth Personal Injury","Eshelman Legal Group",
"10","41.498017281704925","-81.98578823369712","https://www.google.com/maps/search/?api=1&query=41.498017281704925,41.498017281704925","Eshelman Legal Group","Kisling, Nestico & Redick","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Tittle & Perlmuter","Ohio Lawyer 4 You","Kisling, Nestico & Redick","Paulozzi LPA Injury Lawyers","Elk & Elk Co., Ltd.","Tittle & Perlmuter","The Keefe Law Firm, LLC","The Law Offices of Tim Misny","The Becker Law Firm, LPA","Nurenberg Paris Injury Lawyers","The Robenalt Law Firm, Inc.","Eshelman Legal Group","Jeffries, Kube, Forrest & Monteleone Co. L.P.A.","Tittle & Perlmuter","Miraldi & Barrett Co., LPA","Alexander L. Pal, Esq. Wadsworth Personal Injury","Merriman Legal, LLC",
"6","41.51867006340986","-81.98578823369712","https://www.google.com/maps/search/?api=1&query=41.51867006340986,41.51867006340986","Eshelman Legal Group","Kisling, Nestico & Redick","Elk & Elk Co., Ltd.","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Paulozzi LPA Injury Lawyers","The Keefe Law Firm, LLC","Eshelman Legal Group","Tittle & Perlmuter","Kisling, Nestico & Redick","Elk & Elk Co., Ltd.","The Becker Law Firm, LPA","Ohio Lawyer 4 You","The Law Offices of Tim Misny","Tittle & Perlmuter","Miraldi & Barrett Co., LPA","Nurenberg Paris Injury Lawyers","Tittle & Perlmuter","Jeffries, Kube, Forrest & Monteleone Co. L.P.A.","The Robenalt Law Firm, Inc.","Merriman Legal, LLC",
