"Business:","Chaikin, Sherman, Cammarata & Siegel, P.C.,1232 17th St NW, Washington, DC 20036, United States"
"Keyword:","car accident lawyer"
"Report Date:",2021-04-16 08:11:51
"Grid Size:","15x15"
"Radius:","5.0mi"
"ARP:","4.88"
"ATRP:","4.88"
"SoLV:","24.89"

"Your Rank","Latitude","Longitude","Search URL","Position 1","Position 2","Position 3","Position 4","Position 5","Position 6","Position 7","Position 8","Position 9","Position 10","Position 11","Position 12","Position 13","Position 14","Position 15","Position 16","Position 17","Position 18","Position 19","Position 20",
"9","38.834835364032756","-77.131673058429","https://www.google.com/maps/search/?api=1&query=38.834835364032756,38.834835364032756","Blaszkow Legal","Becker, Kellogg & Berry, P.C.","The Barrera Law Firm, PLLC","Cohen & Cohen, P.C.","Price Benowitz LLP","Hilton & Somer LLC","Law Offices of Gerald A. Schwartz","Koonz McKenney Johnson & DePaolis LLP","Chaikin, Sherman, Cammarata & Siegel, P.C.","Curcio Law","Price Benowitz LLP","ChasenBoscolo","The Law Offices of Jeremy Flachs","The Law Offices of Duane O. King","Portner & Shure, P.A.","Zukerberg & Halperin, PLLC","Malloy Law Offices, LLC","Patrick Malone & Associates, P.C.","Price Benowitz LLP","Greenberg & Bederman, LLC",
"10","38.84516175488522","-77.131673058429","https://www.google.com/maps/search/?api=1&query=38.84516175488522,38.84516175488522","Blaszkow Legal","Law Offices of Gerald A. Schwartz","Becker, Kellogg & Berry, P.C.","Koonz McKenney Johnson & DePaolis LLP","Cohen & Cohen, P.C.","Hilton & Somer LLC","Price Benowitz LLP","The Barrera Law Firm, PLLC","Brien Roche Law","Chaikin, Sherman, Cammarata & Siegel, P.C.","The Law Offices of Jeremy Flachs","ChasenBoscolo","Morgan & Morgan","Curcio Law","The Abelson Law Firm","Tysons Personal Injury Lawyer","Portner & Shure, P.A.","Morgenstern Injury Lawyers","The Strong Law Firm","Law Office of Ryan Quinn, PLLC",
"5","38.85548814573768","-77.131673058429","https://www.google.com/maps/search/?api=1&query=38.85548814573768,38.85548814573768","Cohen & Cohen, P.C.","Blaszkow Legal","Koonz McKenney Johnson & DePaolis LLP","Law Offices of Gerald A. Schwartz","Chaikin, Sherman, Cammarata & Siegel, P.C.","Becker, Kellogg & Berry, P.C.","Hilton & Somer LLC","Price Benowitz LLP","ChasenBoscolo","The Law Offices of Jeremy Flachs","Brien Roche Law","The Barrera Law Firm, PLLC","Morgan & Morgan","Morgenstern Injury Lawyers","Tysons Personal Injury Lawyer","The Abelson Law Firm","The Strong Law Firm","Curcio Law","Portner & Shure, P.A.","Perry Charnoff, PLLC",
"4","38.86581453659014","-77.131673058429","https://www.google.com/maps/search/?api=1&query=38.86581453659014,38.86581453659014","Cohen & Cohen, P.C.","Koonz McKenney Johnson & DePaolis LLP","Blaszkow Legal","Chaikin, Sherman, Cammarata & Siegel, P.C.","Price Benowitz LLP","Hilton & Somer LLC","Becker, Kellogg & Berry, P.C.","The Barrera Law Firm, PLLC","ChasenBoscolo","Zukerberg & Halperin, PLLC","Law Offices of Gerald A. Schwartz","The Strong Law Firm","Curcio Law","Portner & Shure, P.A.","Price Benowitz LLP","Mesirow & Associates, PLLC","Patrick Malone & Associates, P.C.","Ackerman & Falcon","Price Benowitz LLP","The Abelson Law Firm",
"3","38.876140927442606","-77.131673058429","https://www.google.com/maps/search/?api=1&query=38.876140927442606,38.876140927442606","Cohen & Cohen, P.C.","Koonz McKenney Johnson & DePaolis LLP","Chaikin, Sherman, Cammarata & Siegel, P.C.","Blaszkow Legal","Price Benowitz LLP","Hilton & Somer LLC","Becker, Kellogg & Berry, P.C.","The Barrera Law Firm, PLLC","Zukerberg & Halperin, PLLC","ChasenBoscolo","The Strong Law Firm","Law Offices of Gerald A. Schwartz","Portner & Shure, P.A.","Price Benowitz LLP","Mesirow & Associates, PLLC","Price Benowitz LLP","Ackerman & Falcon","Patrick Malone & Associates, P.C.","Curcio Law","Greenberg & Bederman, LLC",
"3","38.886467318295075","-77.131673058429","https://www.google.com/maps/search/?api=1&query=38.886467318295075,38.886467318295075","Cohen & Cohen, P.C.","Koonz McKenney Johnson & DePaolis LLP","Chaikin, Sherman, Cammarata & Siegel, P.C.","Hilton & Somer LLC","Price Benowitz LLP","Morgan & Morgan","ChasenBoscolo","Blaszkow Legal","Zukerberg & Halperin, PLLC","The Strong Law Firm","Morgenstern Injury Lawyers","Tysons Personal Injury Lawyer","Perry Charnoff, PLLC","The Abelson Law Firm","Law Offices of Gerald A. Schwartz","Portner & Shure, P.A.","Law Office of Ryan Quinn, PLLC","Becker, Kellogg & Berry, P.C.","Morgenstern Injury Lawyers","Ackerman & Falcon",
"3","38.89679370914754","-77.131673058429","https://www.google.com/maps/search/?api=1&query=38.89679370914754,38.89679370914754","Cohen & Cohen, P.C.","Koonz McKenney Johnson & DePaolis LLP","Chaikin, Sherman, Cammarata & Siegel, P.C.","Hilton & Somer LLC","Price Benowitz LLP","Morgan & Morgan","Zukerberg & Halperin, PLLC","The Strong Law Firm","Blaszkow Legal","Morgenstern Injury Lawyers","Tysons Personal Injury Lawyer","ChasenBoscolo","The Abelson Law Firm","Portner & Shure, P.A.","Perry Charnoff, PLLC","Law Offices of Gerald A. Schwartz","Law Office of Ryan Quinn, PLLC","Morgenstern Injury Lawyers","Ackerman & Falcon","Becker, Kellogg & Berry, P.C.",
"3","38.9071201","-77.131673058429","https://www.google.com/maps/search/?api=1&query=38.9071201,38.9071201","Cohen & Cohen, P.C.","Koonz McKenney Johnson & DePaolis LLP","Chaikin, Sherman, Cammarata & Siegel, P.C.","Price Benowitz LLP","Hilton & Somer LLC","Zukerberg & Halperin, PLLC","Morgenstern Injury Lawyers","The Abelson Law Firm","Tysons Personal Injury Lawyer","The Strong Law Firm","Morgan & Morgan","ChasenBoscolo","Blaszkow Legal","Portner & Shure, P.A.","Morgenstern Injury Lawyers","Perry Charnoff, PLLC","Ackerman & Falcon","Law Offices of Gerald A. Schwartz","Law Office of Ryan Quinn, PLLC","The Law Offices of Jeremy Flachs",
"3","38.91744649085246","-77.131673058429","https://www.google.com/maps/search/?api=1&query=38.91744649085246,38.91744649085246","Cohen & Cohen, P.C.","Koonz McKenney Johnson & DePaolis LLP","Chaikin, Sherman, Cammarata & Siegel, P.C.","Price Benowitz LLP","Hilton & Somer LLC","Zukerberg & Halperin, PLLC","The Strong Law Firm","Morgenstern Injury Lawyers","Tysons Personal Injury Lawyer","The Abelson Law Firm","ChasenBoscolo","Morgan & Morgan","Portner & Shure, P.A.","Morgenstern Injury Lawyers","Goldberg Finnegan","Blaszkow Legal","Greenberg & Bederman, LLC","Ackerman & Falcon","Malloy Law Offices, LLC","Law Office of Ryan Quinn, PLLC",
"3","38.927772881704925","-77.131673058429","https://www.google.com/maps/search/?api=1&query=38.927772881704925,38.927772881704925","Cohen & Cohen, P.C.","Koonz McKenney Johnson & DePaolis LLP","Chaikin, Sherman, Cammarata & Siegel, P.C.","Price Benowitz LLP","Hilton & Somer LLC","Zukerberg & Halperin, PLLC","The Strong Law Firm","Tysons Personal Injury Lawyer","Morgenstern Injury Lawyers","The Abelson Law Firm","Goldberg Finnegan","Malloy Law Offices, LLC","Greenberg & Bederman, LLC","Morgan & Morgan","Morgenstern Injury Lawyers","Portner & Shure, P.A.","Ackerman & Falcon","The Law Offices of Jeremy Flachs","Blaszkow Legal","DuBoff & Associates, Chartered",
