"Business:","The Law Offices of Greg Prosmushkin, P.C.,9637 Bustleton Ave, Philadelphia, PA 19115"
"Keyword:","car accident lawyer"
"Report Date:",2021-04-21 12:50:08
"Grid Size:","15x15"
"Radius:","10.0mi"
"ARP:","9.38"
"ATRP:","12.74"
"SoLV:","10.67"

"Your Rank","Latitude","Longitude","Search URL","Position 1","Position 2","Position 3","Position 4","Position 5","Position 6","Position 7","Position 8","Position 9","Position 10","Position 11","Position 12","Position 13","Position 14","Position 15","Position 16","Position 17","Position 18","Position 19","Position 20",
"20+","39.943363728065506","-75.22343641223799","https://www.google.com/maps/search/?api=1&query=39.943363728065506,39.943363728065506","The Levin Firm","The Pearce Law Firm, Personal Injury and Accident Lawyers P.C.","Rosenbaum & Associates","MyPhillyLawyer","Law Offices Of Jeffrey H. Penneys, P.C.","Spear Greenfield Personal Injury Attorneys","Lundy Law","Philadelphia Injury Lawyers P.C.","Steven L. Chung, Esquire, LLC","KaplunMarx","Reiff Law Firm","Soloff & Zervanos Personal Injury Attorney","Zavodnick, Zavodnick & Lasky, LLC","Morgan & Morgan","The Rothenberg Law Firm LLP","KaplunMarx","Console and Associates P.C.","Lowenthal & Abrams, PC Injury & Accident Attorneys","Gibbons Legal, P.C.","Carpey Law",
"20+","39.96401650977043","-75.22343641223799","https://www.google.com/maps/search/?api=1&query=39.96401650977043,39.96401650977043","The Levin Firm","Spear Greenfield Personal Injury Attorneys","Munley Law Personal Injury Attorneys","Rosenbaum & Associates","MyPhillyLawyer","Law Offices Of Jeffrey H. Penneys, P.C.","Soloff & Zervanos Personal Injury Attorney","Philadelphia Injury Lawyers P.C.","Lundy Law","Steven L. Chung, Esquire, LLC","Reiff Law Firm","KaplunMarx","PhillyLaw Injury Lawyer","KaplunMarx","Dan Doyle Law Group","Carpey Law","Car Accident Lawyers Philadelphia LLC","Zavodnick, Zavodnick & Lasky, LLC","The Rothenberg Law Firm LLP","Console and Associates P.C.",
"20+","39.984669291475356","-75.22343641223799","https://www.google.com/maps/search/?api=1&query=39.984669291475356,39.984669291475356","The Levin Firm","Spear Greenfield Personal Injury Attorneys","Munley Law Personal Injury Attorneys","Rosenbaum & Associates","MyPhillyLawyer","Law Offices Of Jeffrey H. Penneys, P.C.","Soloff & Zervanos Personal Injury Attorney","KaplunMarx","Philadelphia Injury Lawyers P.C.","Lundy Law","Steven L. Chung, Esquire, LLC","Reiff Law Firm","Car Accident Lawyers Philadelphia LLC","KaplunMarx","PhillyLaw Injury Lawyer","Philly Injury Law","Carpey Law","Dan Doyle Law Group","Zavodnick, Zavodnick & Lasky, LLC","Console and Associates P.C.",
"20+","40.00532207318029","-75.22343641223799","https://www.google.com/maps/search/?api=1&query=40.00532207318029,40.00532207318029","The Levin Firm","KaplunMarx","Spear Greenfield Personal Injury Attorneys","Munley Law Personal Injury Attorneys","Rosenbaum & Associates","MyPhillyLawyer","Philly Injury Law","Philadelphia Injury Lawyers P.C.","Car Accident Lawyers Philadelphia LLC","Law Offices Of Jeffrey H. Penneys, P.C.","Lundy Law","Soloff & Zervanos Personal Injury Attorney","TopDog Law","The Brod Law Firm","Steven L. Chung, Esquire, LLC","Reiff Law Firm","Dan Doyle Law Group","KaplunMarx","Philly Injury Law","Carpey Law",
"20+","40.02597485488521","-75.22343641223799","https://www.google.com/maps/search/?api=1&query=40.02597485488521,40.02597485488521","The Levin Firm","KaplunMarx","The Brod Law Firm","Philly Injury Law","Spear Greenfield Personal Injury Attorneys","Munley Law Personal Injury Attorneys","Car Accident Lawyers Philadelphia LLC","Rosenbaum & Associates","TopDog Law","MyPhillyLawyer","Law Offices Of Jeffrey H. Penneys, P.C.","Philadelphia Injury Lawyers P.C.","Soloff & Zervanos Personal Injury Attorney","Lundy Law","Law Offices of Glen S Barry","Philly Injury Law","Steven L. Chung, Esquire, LLC","TopDog Law","Reiff Law Firm","KaplunMarx",
"20+","40.04662763659014","-75.22343641223799","https://www.google.com/maps/search/?api=1&query=40.04662763659014,40.04662763659014","The Brod Law Firm","The Levin Firm","Philly Injury Law","KaplunMarx","Car Accident Lawyers Philadelphia LLC","Spear Greenfield Personal Injury Attorneys","Munley Law Personal Injury Attorneys","Rosenbaum & Associates","MyPhillyLawyer","Law Offices of Glen S Barry","TopDog Law","Philly Injury Law","Philly Injury Law","Philadelphia Injury Lawyers P.C.","Law Offices Of Jeffrey H. Penneys, P.C.","TopDog Law","Soloff & Zervanos Personal Injury Attorney","Ostroff Injury Law","Lundy Law","Benedum Law",
"20+","40.06728041829507","-75.22343641223799","https://www.google.com/maps/search/?api=1&query=40.06728041829507,40.06728041829507","The Brod Law Firm","Philly Injury Law","The Levin Firm","Car Accident Lawyers Philadelphia LLC","Spear Greenfield Personal Injury Attorneys","Munley Law Personal Injury Attorneys","Ostroff Injury Law","KaplunMarx","Benedum Law","Law Offices of Glen S Barry","Philly Injury Law","Jon Ostroff, Personal Injury Attorney","Worthington Law Group","Rosenbaum & Associates","TopDog Law","MyPhillyLawyer","The Levin Firm","Villari, Brandes & Giannone, P.C.","Solnick & Associates, LLC","The Heslin Law Firm",
"12","40.087933199999995","-75.22343641223799","https://www.google.com/maps/search/?api=1&query=40.087933199999995,40.087933199999995","Ostroff Injury Law","The Levin Firm","Spear Greenfield Personal Injury Attorneys","The Pearce Law Firm, Personal Injury and Accident Lawyers P.C.","KaplunMarx","Rosenbaum & Associates","MyPhillyLawyer","Law Offices Of Jeffrey H. Penneys, P.C.","Lundy Law","Munley Law Personal Injury Attorneys","The Brod Law Firm","The Law Offices of Greg Prosmushkin, P.C.","Car Accident Lawyers Philadelphia LLC","Carpey Law","TopDog Law","Philly Injury Law","The Heslin Law Firm","Worthington Law Group","Philly Injury Law","Zavodnick, Zavodnick & Lasky, LLC",
"20+","40.10858598170492","-75.22343641223799","https://www.google.com/maps/search/?api=1&query=40.10858598170492,40.10858598170492","The Brod Law Firm","Ostroff Injury Law","The Levin Firm","Car Accident Lawyers Philadelphia LLC","Worthington Law Group","Philly Injury Law","Spear Greenfield Personal Injury Attorneys","Munley Law Personal Injury Attorneys","Philly Injury Law","Carpey Law","The Levin Firm","Solnick & Associates, LLC","Benedum Law","Villari, Brandes & Giannone, P.C.","The Heslin Law Firm","Rosenbaum & Associates","KaplunMarx","The Law Offices Of Mitchell Clair","MyPhillyLawyer","TopDog Law",
"20+","40.12923876340985","-75.22343641223799","https://www.google.com/maps/search/?api=1&query=40.12923876340985,40.12923876340985","Ostroff Injury Law","The Brod Law Firm","Car Accident Lawyers Philadelphia LLC","The Levin Firm","Worthington Law Group","Philly Injury Law","Spear Greenfield Personal Injury Attorneys","Carpey Law","The Levin Firm","Munley Law Personal Injury Attorneys","Philly Injury Law","Solnick & Associates, LLC","The Law Offices Of Mitchell Clair","The Heslin Law Firm","Rosenbaum & Associates","Lundy Law","Benedum Law","MyPhillyLawyer","Patriot Firm","KaplunMarx",
"20+","40.14989154511478","-75.22343641223799","https://www.google.com/maps/search/?api=1&query=40.14989154511478,40.14989154511478","Ostroff Injury Law","Car Accident Lawyers Philadelphia LLC","The Levin Firm","The Brod Law Firm","Worthington Law Group","The Levin Firm","Carpey Law","Spear Greenfield Personal Injury Attorneys","Philly Injury Law","Munley Law Personal Injury Attorneys","The Law Offices Of Mitchell Clair","Philly Injury Law","Solnick & Associates, LLC","The Pearce Law Firm, Personal Injury and Accident Lawyers P.C.","The Heslin Law Firm","Lundy Law","Patriot Firm","Rosenbaum & Associates","Ethen Ostroff, Personal Injury Lawyer","MyPhillyLawyer",
"20+","40.1705443268197","-75.22343641223799","https://www.google.com/maps/search/?api=1&query=40.1705443268197,40.1705443268197","Ostroff Injury Law","Car Accident Lawyers Philadelphia LLC","The Levin Firm","The Brod Law Firm","The Levin Firm","The Law Offices Of Mitchell Clair","Spear Greenfield Personal Injury Attorneys","Munley Law Personal Injury Attorneys","Carpey Law","Philly Injury Law","Philly Injury Law","Lundy Law","Solnick & Associates, LLC","The Heslin Law Firm","Patriot Firm","Ethen Ostroff, Personal Injury Lawyer","Naftulin and Shick, PC","Rosenbaum & Associates","Worthington Law Group","MyPhillyLawyer",
"16","40.191197108524634","-75.22343641223799","https://www.google.com/maps/search/?api=1&query=40.191197108524634,40.191197108524634","Ostroff Injury Law","Car Accident Lawyers Philadelphia LLC","The Levin Firm","The Brod Law Firm","The Levin Firm","The Law Offices Of Mitchell Clair","Spear Greenfield Personal Injury Attorneys","Munley Law Personal Injury Attorneys","Philly Injury Law","Naftulin and Shick, PC","Lundy Law","Philly Injury Law","The Pearce Law Firm, Personal Injury and Accident Lawyers P.C.","The Heslin Law Firm","Solnick & Associates, LLC","The Law Offices of Greg Prosmushkin, P.C.","Rosenbaum & Associates","Patriot Firm","Philly Injury Law","Carpey Law",
