"Business:","Torgenson Law,333 W Roosevelt St, Phoenix, AZ 85003"
"Keyword:","car accident lawyer"
"Report Date:",2021-05-13 07:27:32
"Grid Size:","15x15"
"Radius:","10.0mi"
"ARP:","15.60"
"ATRP:","20.28"
"SoLV:","0.44"

"Your Rank","Latitude","Longitude","Search URL","Position 1","Position 2","Position 3","Position 4","Position 5","Position 6","Position 7","Position 8","Position 9","Position 10","Position 11","Position 12","Position 13","Position 14","Position 15","Position 16","Position 17","Position 18","Position 19","Position 20",
"20+","33.31390952806551","-112.25201135389275","https://www.google.com/maps/search/?api=1&query=33.31390952806551,33.31390952806551","Lerner and Rowe Injury Attorneys South Phoenix","Car Accident Lawyer Champs","Goldberg & Osborne Injury Lawyers Goodyear","Car Accident Lawyer Pros Phoenix","Lerner and Rowe Injury Attorneys Tolleson","Rafi Law Group","Phillips Law Group","Abels & Annes, P.C.","Zanes Law Injury Lawyers","Lerner and Rowe Injury Attorneys Glendale","423HURT - Personal Injury Lawyer Phoenix","Hastings & Hastings PC","Car Accident Lawyer Champs","Goldberg & Osborne Injury Lawyers Maryvale","Law Offices of Michael Cordova","Zachar Law Firm, P.C.","Kelly Law Team","Gary Phillips Accident Law Professionals, PLLC","Knapp & Roberts","Mesa Car Accident Lawyer",
"20+","33.33456230977043","-112.25201135389275","https://www.google.com/maps/search/?api=1&query=33.33456230977043,33.33456230977043","Lerner and Rowe Injury Attorneys South Phoenix","Goldberg & Osborne Injury Lawyers Goodyear","Car Accident Lawyer Pros Phoenix","Car Accident Lawyer Champs","Lerner and Rowe Injury Attorneys Tolleson","Rafi Law Group","Phillips Law Group","Lerner and Rowe Injury Attorneys Glendale","Abels & Annes, P.C.","Zanes Law Injury Lawyers","423HURT - Personal Injury Lawyer Phoenix","Goldberg & Osborne Injury Lawyers Maryvale","Hastings & Hastings PC","Kelly Law Team","Law Offices of Michael Cordova","Car Accident Lawyer Champs","Zachar Law Firm, P.C.","Gary Phillips Accident Law Professionals, PLLC","Knapp & Roberts","Wattel & York Injury & Accident Attorneys Glendale",
"20+","33.35521509147536","-112.25201135389275","https://www.google.com/maps/search/?api=1&query=33.35521509147536,33.35521509147536","Goldberg & Osborne Injury Lawyers Goodyear","Lerner and Rowe Injury Attorneys Tolleson","Car Accident Lawyer Pros Phoenix","Lerner and Rowe Injury Attorneys South Phoenix","Car Accident Lawyer Champs","Rafi Law Group","Phillips Law Group","Lerner and Rowe Injury Attorneys Glendale","Abels & Annes, P.C.","423HURT - Personal Injury Lawyer Phoenix","Zanes Law Injury Lawyers","Goldberg & Osborne Injury Lawyers Maryvale","Kelly Law Team","Law Offices of Michael Cordova","Zachar Law Firm, P.C.","Hastings & Hastings PC","Gary Phillips Accident Law Professionals, PLLC","Car Accident Lawyer Champs","Knapp & Roberts","Wattel & York Injury & Accident Attorneys Glendale",
"20+","33.37586787318029","-112.25201135389275","https://www.google.com/maps/search/?api=1&query=33.37586787318029,33.37586787318029","Goldberg & Osborne Injury Lawyers Goodyear","Lerner and Rowe Injury Attorneys Tolleson","Car Accident Lawyer Pros Phoenix","Lerner and Rowe Injury Attorneys South Phoenix","Rafi Law Group","Car Accident Lawyer Champs","Lerner and Rowe Injury Attorneys Glendale","Phillips Law Group","Abels & Annes, P.C.","Top Rated™ Phoenix Auto Accident Lawyers","423HURT - Personal Injury Lawyer Phoenix","Sweet James Accident Attorneys","Zanes Law Injury Lawyers","Goldberg & Osborne Injury Lawyers Maryvale","Wattel & York Injury & Accident Attorneys Glendale","Law Offices of Michael Cordova","Kelly Law Team","Zachar Law Firm, P.C.","Hastings & Hastings PC","Gary Phillips Accident Law Professionals, PLLC",
"20+","33.396520654885215","-112.25201135389275","https://www.google.com/maps/search/?api=1&query=33.396520654885215,33.396520654885215","Goldberg & Osborne Injury Lawyers Goodyear","Lerner and Rowe Injury Attorneys Tolleson","Car Accident Lawyer Pros Phoenix","Rafi Law Group","Lerner and Rowe Injury Attorneys South Phoenix","Lerner and Rowe Injury Attorneys Glendale","Car Accident Lawyer Champs","Goldberg & Osborne Injury Lawyers Maryvale","Phillips Law Group","Abels & Annes, P.C.","423HURT - Personal Injury Lawyer Phoenix","Zanes Law Injury Lawyers","Zachar Law Firm, P.C.","Law Offices of Michael Cordova","Wattel & York Injury & Accident Attorneys Glendale","Gary Phillips Accident Law Professionals, PLLC","Kelly Law Team","Knapp & Roberts","Goldberg & Osborne Injury Lawyers Peoria","Car Accident Lawyer Champs",
"20+","33.41717343659014","-112.25201135389275","https://www.google.com/maps/search/?api=1&query=33.41717343659014,33.41717343659014","Goldberg & Osborne Injury Lawyers Goodyear","Lerner and Rowe Injury Attorneys Tolleson","Car Accident Lawyer Pros Phoenix","Rafi Law Group","Goldberg & Osborne Injury Lawyers Maryvale","Lerner and Rowe Injury Attorneys Glendale","Phillips Law Group","Car Accident Lawyer Champs","Lerner and Rowe Injury Attorneys South Phoenix","Zachar Law Firm, P.C.","Zanes Law Injury Lawyers","Law Offices of Michael Cordova","Kelly Law Team","Abels & Annes, P.C.","Gary Phillips Accident Law Professionals, PLLC","Escamilla Law Group, PLLC of Phoenix","Hastings & Hastings PC - West Valley","Goldberg & Osborne Injury Lawyers Peoria","Gerber Injury Law","Hirsch & Lyon",
"20+","33.43782621829507","-112.25201135389275","https://www.google.com/maps/search/?api=1&query=33.43782621829507,33.43782621829507","Lerner and Rowe Injury Attorneys Tolleson","Goldberg & Osborne Injury Lawyers Goodyear","Car Accident Lawyer Pros Phoenix","Goldberg & Osborne Injury Lawyers Maryvale","Lerner and Rowe Injury Attorneys Glendale","Rafi Law Group","Hastings & Hastings PC - West Valley","Escamilla Law Group, PLLC of Phoenix","Snyder & Wenner, P.C.","Abels & Annes, P.C.","Gerber Injury Law","Phillips Law Group","Wattel & York Injury & Accident Attorneys Glendale","Lerner and Rowe Injury Attorneys South Phoenix","Car Accident Lawyer Champs","423HURT - Personal Injury Lawyer Phoenix","Accident Law Group","Zachar Law Firm, P.C.","Law Offices of Michael Cordova","Breyer Law Offices",
"20+","33.458479","-112.25201135389275","https://www.google.com/maps/search/?api=1&query=33.458479,33.458479","Lerner and Rowe Injury Attorneys Tolleson","Goldberg & Osborne Injury Lawyers Goodyear","Goldberg & Osborne Injury Lawyers Maryvale","Lerner and Rowe Injury Attorneys Glendale","Car Accident Lawyer Pros Phoenix","Hastings & Hastings PC - West Valley","Escamilla Law Group, PLLC of Phoenix","Rafi Law Group","Snyder & Wenner, P.C.","Wattel & York Injury & Accident Attorneys Glendale","Gerber Injury Law","Abels & Annes, P.C.","Phillips Law Group","Car Accident Lawyer Champs","423HURT - Personal Injury Lawyer Phoenix","Lerner and Rowe Injury Attorneys South Phoenix","Accident Law Group","Zachar Law Firm, P.C.","Goldberg & Osborne Injury Lawyers Peoria","Law Offices of Michael Cordova",
"20+","33.47913178170492","-112.25201135389275","https://www.google.com/maps/search/?api=1&query=33.47913178170492,33.47913178170492","Lerner and Rowe Injury Attorneys Tolleson","Goldberg & Osborne Injury Lawyers Goodyear","Escamilla Law Group, PLLC of Phoenix","Goldberg & Osborne Injury Lawyers Maryvale","Lerner and Rowe Injury Attorneys Glendale","Hastings & Hastings PC - West Valley","Car Accident Lawyer Pros Phoenix","Wattel & York Injury & Accident Attorneys Glendale","Rafi Law Group","Snyder & Wenner, P.C.","Abels & Annes, P.C.","Gerber Injury Law","Phillips Law Group","Goldberg & Osborne Injury Lawyers Peoria","Car Accident Lawyer Champs","Accident Law Group","423HURT - Personal Injury Lawyer Phoenix","Lerner and Rowe Injury Attorneys South Phoenix","Zachar Law Firm, P.C.","Lerner and Rowe Injury Attorneys Arrowhead",
"20+","33.499784563409854","-112.25201135389275","https://www.google.com/maps/search/?api=1&query=33.499784563409854,33.499784563409854","Lerner and Rowe Injury Attorneys Glendale","Lerner and Rowe Injury Attorneys Tolleson","Hastings & Hastings PC - West Valley","Goldberg & Osborne Injury Lawyers Goodyear","Wattel & York Injury & Accident Attorneys Glendale","Goldberg & Osborne Injury Lawyers Maryvale","Car Accident Lawyer Pros Phoenix","Escamilla Law Group, PLLC of Phoenix","Rafi Law Group","Snyder & Wenner, P.C.","Abels & Annes, P.C.","Gerber Injury Law","Goldberg & Osborne Injury Lawyers Peoria","Phillips Law Group","Lerner and Rowe Injury Attorneys Arrowhead","Breyer Law Offices","423HURT - Personal Injury Lawyer Phoenix","Wade and Nysather P.C. AZ Accident Attorneys","Gerber Injury Law","Car Accident Lawyer Champs",
