"Business:","Law Offices of Adam B. Katzen, PC,1250 Connecticut Ave NW, Washington, DC 20036"
"Keyword:","car accident lawyer"
"Report Date:",2021-04-21 13:34:29
"Grid Size:","15x15"
"Radius:","10.0mi"
"ARP:","8.00"
"ATRP:","20.94"
"SoLV:","0.00"

"Your Rank","Latitude","Longitude","Search URL","Position 1","Position 2","Position 3","Position 4","Position 5","Position 6","Position 7","Position 8","Position 9","Position 10","Position 11","Position 12","Position 13","Position 14","Position 15","Position 16","Position 17","Position 18","Position 19","Position 20",
"20+","38.76222252806551","-77.22797765821207","https://www.google.com/maps/search/?api=1&query=38.76222252806551,38.76222252806551","Blaszkow Legal","Becker, Kellogg & Berry, P.C.","D Michael Mullori Jr Injury Lawyers","Hilton & Somer LLC","The Schupak Law Firm","Price Benowitz LLP","Koonz McKenney Johnson & DePaolis LLP","Law Offices of Gerald A. Schwartz","The Law Offices of Jeremy Flachs","Cohen & Cohen, P.C.","Koonz McKenney Johnson & DePaolis LLP","The Barrera Law Firm, PLLC","Chaikin, Sherman, Cammarata & Siegel, P.C.","Parrish Law Firm, PLLC","Price Benowitz LLP","David L.Marks","Tysons Personal Injury Lawyer","Brien Roche Law","Chaikin, Sherman, Cammarata & Siegel, P.C.","The Strong Law Firm",
"20+","38.78287530977043","-77.22797765821207","https://www.google.com/maps/search/?api=1&query=38.78287530977043,38.78287530977043","Blaszkow Legal","Becker, Kellogg & Berry, P.C.","Price Benowitz LLP","Hilton & Somer LLC","Koonz McKenney Johnson & DePaolis LLP","D Michael Mullori Jr Injury Lawyers","The Law Offices of Jeremy Flachs","Law Offices of Gerald A. Schwartz","The Schupak Law Firm","Cohen & Cohen, P.C.","Koonz McKenney Johnson & DePaolis LLP","David L.Marks","Chaikin, Sherman, Cammarata & Siegel, P.C.","The Barrera Law Firm, PLLC","Parrish Law Firm, PLLC","Price Benowitz LLP","Stephen Terpak","Chaikin, Sherman, Cammarata & Siegel, P.C.","The Strong Law Firm","Tysons Personal Injury Lawyer",
"20+","38.80352809147536","-77.22797765821207","https://www.google.com/maps/search/?api=1&query=38.80352809147536,38.80352809147536","Blaszkow Legal","Becker, Kellogg & Berry, P.C.","Price Benowitz LLP","Hilton & Somer LLC","Koonz McKenney Johnson & DePaolis LLP","The Law Offices of Jeremy Flachs","David L.Marks","Attorney Bob Katz","Law Offices of Gerald A. Schwartz","D Michael Mullori Jr Injury Lawyers","Law Offices of Steven H Dorne","Cohen & Cohen, P.C.","Park & Park, P.C.","Chaikin, Sherman, Cammarata & Siegel, P.C.","Parrish Law Firm, PLLC","The Schupak Law Firm","The Strong Law Firm","Stephen Terpak","Tysons Personal Injury Lawyer","Price Benowitz LLP",
"20+","38.82418087318029","-77.22797765821207","https://www.google.com/maps/search/?api=1&query=38.82418087318029,38.82418087318029","Hilton & Somer LLC","Blaszkow Legal","Becker, Kellogg & Berry, P.C.","Koonz McKenney Johnson & DePaolis LLP","Price Benowitz LLP","The Law Offices of Jeremy Flachs","Park & Park, P.C.","David L.Marks","Attorney Bob Katz","Stephen Terpak","ChasenBoscolo","Tysons Personal Injury Lawyer","Law Offices of Gerald A. Schwartz","Cohen & Cohen, P.C.","Chaikin, Sherman, Cammarata & Siegel, P.C.","Law Offices of Steven H Dorne","The Strong Law Firm","D Michael Mullori Jr Injury Lawyers","Price Benowitz LLP","Koonz McKenney Johnson & DePaolis LLP",
"20+","38.844833654885214","-77.22797765821207","https://www.google.com/maps/search/?api=1&query=38.844833654885214,38.844833654885214","Hilton & Somer LLC","Blaszkow Legal","Koonz McKenney Johnson & DePaolis LLP","Becker, Kellogg & Berry, P.C.","Price Benowitz LLP","Park & Park, P.C.","The Law Offices of Jeremy Flachs","David L.Marks","Tysons Personal Injury Lawyer","Attorney Bob Katz","ChasenBoscolo","The Strong Law Firm","Stephen Terpak","Ackerman & Falcon","Cohen & Cohen, P.C.","Law Offices of Steven H Dorne","Chaikin, Sherman, Cammarata & Siegel, P.C.","Law Offices of Gerald A. Schwartz","Morgenstern Injury Lawyers","Koonz McKenney Johnson & DePaolis LLP",
"20+","38.86548643659014","-77.22797765821207","https://www.google.com/maps/search/?api=1&query=38.86548643659014,38.86548643659014","Hilton & Somer LLC","Koonz McKenney Johnson & DePaolis LLP","Price Benowitz LLP","Tysons Personal Injury Lawyer","Blaszkow Legal","The Strong Law Firm","Ackerman & Falcon","Becker, Kellogg & Berry, P.C.","Portner & Shure, P.A.","Park & Park, P.C.","David L.Marks","The Law Offices of Jeremy Flachs","Morgenstern Injury Lawyers","ChasenBoscolo","Attorney Bob Katz","Cohen & Cohen, P.C.","Chaikin, Sherman, Cammarata & Siegel, P.C.","Law Offices of Gerald A. Schwartz","Law Offices of Steven H Dorne","Price Benowitz LLP",
"20+","38.88613921829507","-77.22797765821207","https://www.google.com/maps/search/?api=1&query=38.88613921829507,38.88613921829507","Hilton & Somer LLC","Price Benowitz LLP","Portner & Shure, P.A.","The Strong Law Firm","Blaszkow Legal","Ackerman & Falcon","Becker, Kellogg & Berry, P.C.","Cohen & Cohen, P.C.","Price Benowitz LLP","Chaikin, Sherman, Cammarata & Siegel, P.C.","Koonz McKenney Johnson & DePaolis LLP","Brien Roche Law","Paul A Samakow, Attorney","David L.Marks","Koonz McKenney Johnson & DePaolis LLP","Price Benowitz LLP","The Barrera Law Firm, PLLC","ChasenBoscolo","Law Offices of Stuart L. Plotnick, LLC","Malloy Law Offices, LLC",
"20+","38.906791999999996","-77.22797765821207","https://www.google.com/maps/search/?api=1&query=38.906791999999996,38.906791999999996","The Strong Law Firm","Ackerman & Falcon","Hilton & Somer LLC","Portner & Shure, P.A.","Tysons Personal Injury Lawyer","Koonz McKenney Johnson & DePaolis LLP","Morgenstern Injury Lawyers","Price Benowitz LLP","Park & Park, P.C.","Paul A Samakow, Attorney","Blaszkow Legal","Brien Roche Law","ChasenBoscolo","Cohen & Cohen, P.C.","Becker, Kellogg & Berry, P.C.","Price Benowitz LLP","Koonz McKenney Johnson & DePaolis LLP","Chaikin, Sherman, Cammarata & Siegel, P.C.","Price Benowitz LLP","Parrish Law Firm, PLLC",
"20+","38.92744478170492","-77.22797765821207","https://www.google.com/maps/search/?api=1&query=38.92744478170492,38.92744478170492","Morgenstern Injury Lawyers","The Strong Law Firm","Tysons Personal Injury Lawyer","Ackerman & Falcon","Portner & Shure, P.A.","Hilton & Somer LLC","Brien Roche Law","Koonz McKenney Johnson & DePaolis LLP","Price Benowitz LLP","Paul A Samakow, Attorney","Cohen & Cohen, P.C.","Blaszkow Legal","Koonz McKenney Johnson & DePaolis LLP","Price Benowitz LLP","Price Benowitz LLP","Chaikin, Sherman, Cammarata & Siegel, P.C.","Bergeron Law Firm","ChasenBoscolo","Park & Park, P.C.","Becker, Kellogg & Berry, P.C.",
"20+","38.94809756340985","-77.22797765821207","https://www.google.com/maps/search/?api=1&query=38.94809756340985,38.94809756340985","The Strong Law Firm","Morgenstern Injury Lawyers","Tysons Personal Injury Lawyer","Ackerman & Falcon","Portner & Shure, P.A.","Hilton & Somer LLC","Brien Roche Law","Koonz McKenney Johnson & DePaolis LLP","Cohen & Cohen, P.C.","Price Benowitz LLP","Koonz McKenney Johnson & DePaolis LLP","Price Benowitz LLP","Price Benowitz LLP","Law Offices of Stuart L. Plotnick, LLC","Lebowitz & Mzhen Personal Injury Lawyers","Blaszkow Legal","Paul A Samakow, Attorney","Chaikin, Sherman, Cammarata & Siegel, P.C.","Sussman & Simcox: Attorneys at Law","Parrish Law Firm, PLLC",
