"Business:","Frekhtman & Associates,60 Bay 26th St, Brooklyn, NY 11214"
"Keyword:","car accident lawyer"
"Report Date:",2021-05-14 06:40:47
"Grid Size:","15x15"
"Radius:","10.0mi"
"ARP:","6.74"
"ATRP:","11.36"
"SoLV:","12.89"

"Your Rank","Latitude","Longitude","Search URL","Position 1","Position 2","Position 3","Position 4","Position 5","Position 6","Position 7","Position 8","Position 9","Position 10","Position 11","Position 12","Position 13","Position 14","Position 15","Position 16","Position 17","Position 18","Position 19","Position 20",
"5","40.45804332806551","-74.18855829400478","https://www.google.com/maps/search/?api=1&query=40.45804332806551,40.45804332806551","CourtLaw Injury Lawyers","The Barillari Law Firm, P.C.","Goldstein and Bashner","Koenigsberg & Associates Law Offices","Frekhtman & Associates","The O'Connor Law Firm","The Grossman Law Firm, LLC","Macaluso & Fafinski, P.C.","Ajlouny Injury Law","Personal Injury Lawyer - Tanya Gendelman, P.C.","The Rybak Firm, PLLC","CourtLaw Injury Lawyers","Law Offices Of Denis Davydov | Car Accident Lawyer And Personal Injury Attorney","Frekhtman & Associates","Mark Chalfin, Attorney At Law","Palmisano & Goodman, P.A.","Frekhtman & Associates Attorneys at Law","Oresky & Associates, pllc","Law Office Of Evan W. Kohn","Jonathan D'Agostino & Associates",
"5","40.47869610977043","-74.18855829400478","https://www.google.com/maps/search/?api=1&query=40.47869610977043,40.47869610977043","CourtLaw Injury Lawyers","The Barillari Law Firm, P.C.","The O'Connor Law Firm","Koenigsberg & Associates Law Offices","Frekhtman & Associates","Goldstein and Bashner","The Rybak Firm, PLLC","Palmisano & Goodman, P.A.","Law Offices Of Denis Davydov | Car Accident Lawyer And Personal Injury Attorney","Personal Injury Lawyer - Tanya Gendelman, P.C.","The Grossman Law Firm, LLC","Mark Chalfin, Attorney At Law","Cohen & Cohen Personal Injury Lawyers, P.C.","Ajlouny Injury Law","Schreck Personal Injury Lawyers","Jonathan D'Agostino & Associates","Anthony A. Ferrante, Attorney at Law","CourtLaw Injury Lawyers","Anthony Bisignano, Esq.","Beninato & Matrafajlo Law",
"5","40.49934889147536","-74.18855829400478","https://www.google.com/maps/search/?api=1&query=40.49934889147536,40.49934889147536","CourtLaw Injury Lawyers","The Barillari Law Firm, P.C.","The O'Connor Law Firm","Jonathan D'Agostino & Associates","Frekhtman & Associates","Goldstein and Bashner","Palmisano & Goodman, P.A.","Koenigsberg & Associates Law Offices","Beninato & Matrafajlo Law","CourtLaw Injury Lawyers","Personal Injury Lawyer - Tanya Gendelman, P.C.","Ajlouny Injury Law","The Rybak Firm, PLLC","Macaluso & Fafinski, P.C.","Law Offices Of Denis Davydov | Car Accident Lawyer And Personal Injury Attorney","Mark Chalfin, Attorney At Law","Frekhtman & Associates","Frekhtman & Associates Attorneys at Law","My NJ Injury Lawyer Howard P. Lesnik, Esq.","Oresky & Associates, pllc",
"8","40.52000167318029","-74.18855829400478","https://www.google.com/maps/search/?api=1&query=40.52000167318029,40.52000167318029","The Barillari Law Firm, P.C.","The O'Connor Law Firm","CourtLaw Injury Lawyers","Jonathan D'Agostino & Associates","Anthony Bisignano, Esq.","Palmisano & Goodman, P.A.","Cohen & Cohen Personal Injury Lawyers, P.C.","Frekhtman & Associates","The Rybak Firm, PLLC","Goldstein and Bashner","Koenigsberg & Associates Law Offices","Michael J. Gaffney, Attorney at Law","Mark Chalfin, Attorney At Law","Ajlouny Injury Law","CourtLaw Injury Lawyers","Personal Injury Lawyer - Tanya Gendelman, P.C.","Law Offices Of Denis Davydov | Car Accident Lawyer And Personal Injury Attorney","Anthony A. Ferrante, Attorney at Law","Schreck Personal Injury Lawyers","🏛 Kucher Law Group | Car Accident Lawyers | Slip and Fall Attorney | Elevator Accident Law Firm | Construction Accidents NYC 🏛",
"10","40.540654454885214","-74.18855829400478","https://www.google.com/maps/search/?api=1&query=40.540654454885214,40.540654454885214","The Barillari Law Firm, P.C.","The O'Connor Law Firm","CourtLaw Injury Lawyers","Jonathan D'Agostino & Associates","Anthony Bisignano, Esq.","Cohen & Cohen Personal Injury Lawyers, P.C.","Palmisano & Goodman, P.A.","Michael J. Gaffney, Attorney at Law","Chelli & Bush","Frekhtman & Associates","CourtLaw Injury Lawyers","Mark Chalfin, Attorney At Law","Beninato & Matrafajlo Law","The Rybak Firm, PLLC","Ajlouny Injury Law","Koenigsberg & Associates Law Offices","Goldstein and Bashner","Personal Injury Lawyer - Tanya Gendelman, P.C.","Law Offices Of Denis Davydov | Car Accident Lawyer And Personal Injury Attorney","Schreck Personal Injury Lawyers",
"11","40.56130723659014","-74.18855829400478","https://www.google.com/maps/search/?api=1&query=40.56130723659014,40.56130723659014","The Barillari Law Firm, P.C.","The O'Connor Law Firm","Jonathan D'Agostino & Associates","Cohen & Cohen Personal Injury Lawyers, P.C.","Anthony Bisignano, Esq.","Michael J. Gaffney, Attorney at Law","CourtLaw Injury Lawyers","Beninato & Matrafajlo Law","Palmisano & Goodman, P.A.","Chelli & Bush","Frekhtman & Associates","CourtLaw Injury Lawyers","Ajlouny Injury Law","Mark Chalfin, Attorney At Law","Law Offices of Louis Grandelli, P.C.","Schreck Personal Injury Lawyers","Di Giovanni & Ephraim Personal Injury Lawyers","The Rybak Firm, PLLC","🏛 Kucher Law Group | Car Accident Lawyers | Slip and Fall Attorney | Elevator Accident Law Firm | Construction Accidents NYC 🏛","Personal Injury Lawyer - Tanya Gendelman, P.C.",
"16","40.58196001829507","-74.18855829400478","https://www.google.com/maps/search/?api=1&query=40.58196001829507,40.58196001829507","The Barillari Law Firm, P.C.","Cohen & Cohen Personal Injury Lawyers, P.C.","The O'Connor Law Firm","Michael J. Gaffney, Attorney at Law","Jonathan D'Agostino & Associates","Anthony Bisignano, Esq.","Law Offices of Louis Grandelli, P.C.","Beninato & Matrafajlo Law","CourtLaw Injury Lawyers","Di Giovanni & Ephraim Personal Injury Lawyers","The Bisignano Law Firm","Chelli & Bush","Ajlouny Injury Law","Palmisano & Goodman, P.A.","Schreck Personal Injury Lawyers","Frekhtman & Associates","Mark Chalfin, Attorney At Law","CourtLaw Injury Lawyers","🏛 Kucher Law Group | Car Accident Lawyers | Slip and Fall Attorney | Elevator Accident Law Firm | Construction Accidents NYC 🏛","Jacoby & Meyers, LLP",
"7","40.602612799999996","-74.18855829400478","https://www.google.com/maps/search/?api=1&query=40.602612799999996,40.602612799999996","The Barillari Law Firm, P.C.","Beninato & Matrafajlo Law","Jonathan D'Agostino & Associates","The O'Connor Law Firm","Di Giovanni & Ephraim Personal Injury Lawyers","CourtLaw Injury Lawyers","Frekhtman & Associates","Ajlouny Injury Law","Michael J. Gaffney, Attorney at Law","Chelli & Bush","Mintz & Geftic, LLC","My NJ Injury Lawyer Howard P. Lesnik, Esq.","Law Offices of Louis Grandelli, P.C.","Mark Chalfin, Attorney At Law","Palmisano & Goodman, P.A.","Macaluso & Fafinski, P.C.","The Platta Law Firm - Construction Accident Attorneys","CourtLaw Injury Lawyers","Mirman, Markovits & Landau, PC","Personal Injury Lawyer - Tanya Gendelman, P.C.",
"17","40.62326558170492","-74.18855829400478","https://www.google.com/maps/search/?api=1&query=40.62326558170492,40.62326558170492","Beninato & Matrafajlo Law","Di Giovanni & Ephraim Personal Injury Lawyers","Cohen & Cohen Personal Injury Lawyers, P.C.","Michael J. Gaffney, Attorney at Law","Law Offices of Louis Grandelli, P.C.","CourtLaw Injury Lawyers","Schreck Personal Injury Lawyers","CourtLaw","Mintz & Geftic, LLC","The Barillari Law Firm, P.C.","Rispoli & Borneo, P.C.","Ajlouny Injury Law","Mark Chalfin, Attorney At Law","The O'Connor Law Firm","🏛 Kucher Law Group | Car Accident Lawyers | Slip and Fall Attorney | Elevator Accident Law Firm | Construction Accidents NYC 🏛","Wade Suthard, P.C.","Frekhtman & Associates","The Platta Law Firm - Construction Accident Attorneys","Console and Associates P.C.","Chelli & Bush",
"20+","40.64391836340985","-74.18855829400478","https://www.google.com/maps/search/?api=1&query=40.64391836340985,40.64391836340985","Beninato & Matrafajlo Law","Di Giovanni & Ephraim Personal Injury Lawyers","Cohen & Cohen Personal Injury Lawyers, P.C.","Michael J. Gaffney, Attorney at Law","Mintz & Geftic, LLC","Schreck Personal Injury Lawyers","CourtLaw Injury Lawyers","Rispoli & Borneo, P.C.","Law Offices of Louis Grandelli, P.C.","CourtLaw","Hughes Mathews Legal Group","Ajlouny Injury Law","Console and Associates P.C.","Wade Suthard, P.C.","🏛 Kucher Law Group | Car Accident Lawyers | Slip and Fall Attorney | Elevator Accident Law Firm | Construction Accidents NYC 🏛","Clark Law Firm, P.C.","Druckman & Hernandez","Mark Chalfin, Attorney At Law","The Platta Law Firm - Construction Accident Attorneys","SELEM ANTONUCCI LAW",
"20+","40.66457114511478","-74.18855829400478","https://www.google.com/maps/search/?api=1&query=40.66457114511478,40.66457114511478","Beninato & Matrafajlo Law","Di Giovanni & Ephraim Personal Injury Lawyers","Mintz & Geftic, LLC","Schreck Personal Injury Lawyers","Hughes Mathews Legal Group","CourtLaw Injury Lawyers","Michael J. Gaffney, Attorney at Law","Cohen & Cohen Personal Injury Lawyers, P.C.","Rispoli & Borneo, P.C.","Console and Associates P.C.","Clark Law Firm, P.C.","Wade Suthard, P.C.","CourtLaw","Druckman & Hernandez","Law Offices of Louis Grandelli, P.C.","CourtLaw.com","Robert A. Solomon, P.C.","Ajlouny Injury Law","🏛 Kucher Law Group | Car Accident Lawyers | Slip and Fall Attorney | Elevator Accident Law Firm | Construction Accidents NYC 🏛","SELEM ANTONUCCI LAW",
"20+","40.6852239268197","-74.18855829400478","https://www.google.com/maps/search/?api=1&query=40.6852239268197,40.6852239268197","Schreck Personal Injury Lawyers","Beninato & Matrafajlo Law","Hughes Mathews Legal Group","Di Giovanni & Ephraim Personal Injury Lawyers","Mintz & Geftic, LLC","Clark Law Firm, P.C.","Console and Associates P.C.","CourtLaw Injury Lawyers","Robert A. Solomon, P.C.","Law Office of Peter Briskin, P.C.","Rispoli & Borneo, P.C.","Goldstein & Goldstein, LLP","Law Office of Peter Briskin, P.C.","Rinaldo Law Group LLC","CourtLaw","Druckman & Hernandez","Ajlouny Injury Law","🏛 Kucher Law Group | Car Accident Lawyers | Slip and Fall Attorney | Elevator Accident Law Firm | Construction Accidents NYC 🏛","Wade Suthard, P.C.","Cohen & Cohen Personal Injury Lawyers, P.C.",
"20+","40.705876708524634","-74.18855829400478","https://www.google.com/maps/search/?api=1&query=40.705876708524634,40.705876708524634","Schreck Personal Injury Lawyers","Hughes Mathews Legal Group","Console and Associates P.C.","Beninato & Matrafajlo Law","Robert A. Solomon, P.C.","Clark Law Firm, P.C.","Law Office of Peter Briskin, P.C.","Di Giovanni & Ephraim Personal Injury Lawyers","CourtLaw Injury Lawyers","Goldstein & Goldstein, LLP","Mintz & Geftic, LLC","Law Office of Peter Briskin, P.C.","Rinaldo Law Group LLC","CourtLaw Injury Lawyers","Rispoli & Borneo, P.C.","Ajlouny Injury Law","🏛 Kucher Law Group | Car Accident Lawyers | Slip and Fall Attorney | Elevator Accident Law Firm | Construction Accidents NYC 🏛","SELEM ANTONUCCI LAW","Mark Chalfin, Attorney At Law","Macaluso & Fafinski, P.C.",
"20+","40.72652949022956","-74.18855829400478","https://www.google.com/maps/search/?api=1&query=40.72652949022956,40.72652949022956","Schreck Personal Injury Lawyers","Console and Associates P.C.","Goldstein & Goldstein, LLP","Clark Law Firm, P.C.","Robert A. Solomon, P.C.","Law Office of Peter Briskin, P.C.","Hughes Mathews Legal Group","Law Office of Peter Briskin, P.C.","Rinaldo Law Group LLC","CourtLaw Injury Lawyers","Mintz & Geftic, LLC","CourtLaw Injury Lawyers","Beninato & Matrafajlo Law","Jacoby & Meyers, LLP","CourtLaw.com","Ajlouny Injury Law","🏛 Kucher Law Group | Car Accident Lawyers | Slip and Fall Attorney | Elevator Accident Law Firm | Construction Accidents NYC 🏛","Di Giovanni & Ephraim Personal Injury Lawyers","Macaluso & Fafinski, P.C.","Finkelstein & Partners, LLP",
