"Business:","Colombo Law,4016 Townsfair Way #210, Columbus, OH 43219"
"Keyword:","car accident lawyer"
"Report Date:",2021-05-20 09:45:38
"Grid Size:","15x15"
"Radius:","10.0mi"
"ARP:","6.19"
"ATRP:","6.39"
"SoLV:","49.33"

"Your Rank","Latitude","Longitude","Search URL","Position 1","Position 2","Position 3","Position 4","Position 5","Position 6","Position 7","Position 8","Position 9","Position 10","Position 11","Position 12","Position 13","Position 14","Position 15","Position 16","Position 17","Position 18","Position 19","Position 20",
"16","39.90458002806551","-83.10338175139701","https://www.google.com/maps/search/?api=1&query=39.90458002806551,39.90458002806551","Michael D. Christensen Law Offices, LLC","GBM Law","Schiff & Associates","The Fitch Law Firm","O'Connor, Acciani & Levy","The Donahey Law Firm","Smith Law Office","E. Ray Critchett, LLC Attorney at Law","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Gervelis Law Firm","Kevin Kurgis Law","Rafidi, Pallante & Melewski, LLC","Kisling, Nestico & Redick","Rourke & Blumenthal","Bressman Law","Colombo Law","Law Office of Darin Kendall & Company, LLC","Crandall & Pera Law, LLC","Rinehardt Injury Attorneys","Bressman Law",
"15","39.925232809770435","-83.10338175139701","https://www.google.com/maps/search/?api=1&query=39.925232809770435,39.925232809770435","Michael D. Christensen Law Offices, LLC","The Fitch Law Firm","GBM Law","Schiff & Associates","O'Connor, Acciani & Levy","Gervelis Law Firm","Paulozzi LPA - Accident, Negligence, Injury Lawyers","The Donahey Law Firm","Smith Law Office","E. Ray Critchett, LLC Attorney at Law","Kevin Kurgis Law","Kisling, Nestico & Redick","Rafidi, Pallante & Melewski, LLC","Rourke & Blumenthal","Colombo Law","Bressman Law","Law Office of Darin Kendall & Company, LLC","Crandall & Pera Law, LLC","Bressman Law","Rinehardt Injury Attorneys",
"14","39.94588559147536","-83.10338175139701","https://www.google.com/maps/search/?api=1&query=39.94588559147536,39.94588559147536","Michael D. Christensen Law Offices, LLC","The Fitch Law Firm","Gervelis Law Firm","GBM Law","Schiff & Associates","O'Connor, Acciani & Levy","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Smith Law Office","The Donahey Law Firm","Kevin Kurgis Law","E. Ray Critchett, LLC Attorney at Law","Kisling, Nestico & Redick","Rafidi, Pallante & Melewski, LLC","Colombo Law","Rourke & Blumenthal","Bressman Law","Law Office of Darin Kendall & Company, LLC","Rinehardt Injury Attorneys","Smith Law Office","Crandall & Pera Law, LLC",
"15","39.96653837318029","-83.10338175139701","https://www.google.com/maps/search/?api=1&query=39.96653837318029,39.96653837318029","Michael D. Christensen Law Offices, LLC","The Fitch Law Firm","Gervelis Law Firm","Paulozzi LPA - Accident, Negligence, Injury Lawyers","GBM Law","Schiff & Associates","O'Connor, Acciani & Levy","Smith Law Office","The Donahey Law Firm","Kevin Kurgis Law","Kisling, Nestico & Redick","E. Ray Critchett, LLC Attorney at Law","Rafidi, Pallante & Melewski, LLC","Smith Law Office","Colombo Law","Bressman Law","Rinehardt Injury Attorneys","Rourke & Blumenthal","Elk & Elk Co., Ltd.","Law Office of Darin Kendall & Company, LLC",
"17","39.98719115488522","-83.10338175139701","https://www.google.com/maps/search/?api=1&query=39.98719115488522,39.98719115488522","Paulozzi LPA - Accident, Negligence, Injury Lawyers","The Fitch Law Firm","Michael D. Christensen Law Offices, LLC","Gervelis Law Firm","GBM Law","Schiff & Associates","O'Connor, Acciani & Levy","Kisling, Nestico & Redick","Smith Law Office","The Donahey Law Firm","Kevin Kurgis Law","E. Ray Critchett, LLC Attorney at Law","Smith Law Office","Bressman Law","Elk & Elk Co., Ltd.","Rinehardt Injury Attorneys","Colombo Law","Rafidi, Pallante & Melewski, LLC","Rourke & Blumenthal","Law Office of Darin Kendall & Company, LLC",
"17","40.00784393659014","-83.10338175139701","https://www.google.com/maps/search/?api=1&query=40.00784393659014,40.00784393659014","Paulozzi LPA - Accident, Negligence, Injury Lawyers","The Fitch Law Firm","Gervelis Law Firm","GBM Law","Michael D. Christensen Law Offices, LLC","Schiff & Associates","O'Connor, Acciani & Levy","Smith Law Office","Kisling, Nestico & Redick","Bressman Law","Smith Law Office","Elk & Elk Co., Ltd.","The Donahey Law Firm","Kevin Kurgis Law","Rinehardt Injury Attorneys","E. Ray Critchett, LLC Attorney at Law","Colombo Law","Rafidi, Pallante & Melewski, LLC","Rourke & Blumenthal","Bressman Law",
"16","40.028496718295074","-83.10338175139701","https://www.google.com/maps/search/?api=1&query=40.028496718295074,40.028496718295074","Paulozzi LPA - Accident, Negligence, Injury Lawyers","The Fitch Law Firm","Smith Law Office","Gervelis Law Firm","Elk & Elk Co., Ltd.","Kisling, Nestico & Redick","Bressman Law","GBM Law","O'Connor, Acciani & Levy","Schiff & Associates","Rinehardt Injury Attorneys","Smith Law Office","Michael D. Christensen Law Offices, LLC","The Donahey Law Firm","Kevin Kurgis Law","Colombo Law","Robert W. Kerpsack Co., L.P.A.","E. Ray Critchett, LLC Attorney at Law","Rafidi, Pallante & Melewski, LLC","Law Office of Darin Kendall & Company, LLC",
"14","40.0491495","-83.10338175139701","https://www.google.com/maps/search/?api=1&query=40.0491495,40.0491495","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Smith Law Office","Bressman Law","Elk & Elk Co., Ltd.","Kisling, Nestico & Redick","The Fitch Law Firm","Robert W. Kerpsack Co., L.P.A.","Rinehardt Injury Attorneys","GBM Law","O'Connor, Acciani & Levy","Gervelis Law Firm","Schiff & Associates","Smith Law Office","Colombo Law","Tompkins, Selph, & Associates, Ltd. Injury & Accident Attorneys","Michael D. Christensen Law Offices, LLC","The Donahey Law Firm","Kevin Kurgis Law","E. Ray Critchett, LLC Attorney at Law","Slater & Zurz LLP",
"12","40.06980228170492","-83.10338175139701","https://www.google.com/maps/search/?api=1&query=40.06980228170492,40.06980228170492","Smith Law Office","Bressman Law","Elk & Elk Co., Ltd.","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Kisling, Nestico & Redick","Robert W. Kerpsack Co., L.P.A.","Rinehardt Injury Attorneys","The Fitch Law Firm","GBM Law","Tompkins, Selph, & Associates, Ltd. Injury & Accident Attorneys","O'Connor, Acciani & Levy","Colombo Law","Schiff & Associates","Gervelis Law Firm","Beausay & Nichols Law Firm","Smith Law Office","Slater & Zurz LLP","Michael D. Christensen Law Offices, LLC","The Donahey Law Firm","Kevin Kurgis Law",
"12","40.090455063409856","-83.10338175139701","https://www.google.com/maps/search/?api=1&query=40.090455063409856,40.090455063409856","Bressman Law","Elk & Elk Co., Ltd.","Rinehardt Injury Attorneys","Smith Law Office","Robert W. Kerpsack Co., L.P.A.","Kisling, Nestico & Redick","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Tompkins, Selph, & Associates, Ltd. Injury & Accident Attorneys","Beausay & Nichols Law Firm","The Fitch Law Firm","GBM Law","Colombo Law","Slater & Zurz LLP","Schiff & Associates","O'Connor, Acciani & Levy","Gervelis Law Firm","Heit Law, LLC","Smith Law Office","Accident Attorneys Stanton Firm Auto & Car","Michael D. Christensen Law Offices, LLC",
