"Business:","The Rybak Firm, PLLC,1810 Voorhies Ave #7, Brooklyn, NY 11235"
"Keyword:","car accident lawyer"
"Report Date:",2021-05-14 06:44:37
"Grid Size:","15x15"
"Radius:","10.0mi"
"ARP:","5.24"
"ATRP:","9.65"
"SoLV:","36.00"

"Your Rank","Latitude","Longitude","Search URL","Position 1","Position 2","Position 3","Position 4","Position 5","Position 6","Position 7","Position 8","Position 9","Position 10","Position 11","Position 12","Position 13","Position 14","Position 15","Position 16","Position 17","Position 18","Position 19","Position 20",
"4","40.44128512806551","-74.14106317495454","https://www.google.com/maps/search/?api=1&query=40.44128512806551,40.44128512806551","CourtLaw Injury Lawyers","Koenigsberg & Associates Law Offices","The Barillari Law Firm, P.C.","The Rybak Firm, PLLC","Frekhtman & Associates","Law Offices Of Denis Davydov | Car Accident Lawyer And Personal Injury Attorney","Personal Injury Lawyer - Tanya Gendelman, P.C.","The O'Connor Law Firm","The Grossman Law Firm, LLC","Drazin and Warshaw, P.C.","Ajlouny Injury Law","Mark Chalfin, Attorney At Law","The Grossman Law Firm, LLC","Anthony A. Ferrante, Attorney at Law","Judd Shaw Injury Law","Schreck Personal Injury Lawyers","CourtLaw Injury Lawyers","Macaluso & Fafinski, P.C.","Drazin and Warshaw, P.C.","Cohen & Cohen Personal Injury Lawyers, P.C.",
"8","40.461937909770434","-74.14106317495454","https://www.google.com/maps/search/?api=1&query=40.461937909770434,40.461937909770434","The Barillari Law Firm, P.C.","CourtLaw Injury Lawyers","Koenigsberg & Associates Law Offices","Frekhtman & Associates","Goldstein and Bashner","Personal Injury Lawyer - Tanya Gendelman, P.C.","The O'Connor Law Firm","The Rybak Firm, PLLC","Law Offices Of Denis Davydov | Car Accident Lawyer And Personal Injury Attorney","Ajlouny Injury Law","Macaluso & Fafinski, P.C.","CourtLaw Injury Lawyers","Frekhtman & Associates","Mark Chalfin, Attorney At Law","Frekhtman & Associates Attorneys at Law","Jonathan D'Agostino & Associates","The Grossman Law Firm, LLC","Judd Shaw Injury Law","Drazin and Warshaw, P.C.","The Law Office of Richard M. Kenny",
"6","40.48259069147536","-74.14106317495454","https://www.google.com/maps/search/?api=1&query=40.48259069147536,40.48259069147536","The Barillari Law Firm, P.C.","The O'Connor Law Firm","Koenigsberg & Associates Law Offices","CourtLaw Injury Lawyers","Frekhtman & Associates","The Rybak Firm, PLLC","Law Offices Of Denis Davydov | Car Accident Lawyer And Personal Injury Attorney","Personal Injury Lawyer - Tanya Gendelman, P.C.","Goldstein and Bashner","Ajlouny Injury Law","Mark Chalfin, Attorney At Law","Anthony Bisignano, Esq.","Anthony A. Ferrante, Attorney at Law","Cohen & Cohen Personal Injury Lawyers, P.C.","Schreck Personal Injury Lawyers","Jonathan D'Agostino & Associates","CourtLaw Injury Lawyers","🏛 Kucher Law Group | Car Accident Lawyers | Slip and Fall Attorney | Elevator Accident Law Firm | Construction Accidents NYC 🏛","Macaluso & Fafinski, P.C.","Michael J. Gaffney, Attorney at Law",
"5","40.50324347318029","-74.14106317495454","https://www.google.com/maps/search/?api=1&query=40.50324347318029,40.50324347318029","The Barillari Law Firm, P.C.","The O'Connor Law Firm","Frekhtman & Associates","Goldstein and Bashner","The Rybak Firm, PLLC","Koenigsberg & Associates Law Offices","Personal Injury Lawyer - Tanya Gendelman, P.C.","Jonathan D'Agostino & Associates","CourtLaw Injury Lawyers","The Bisignano Law Firm","Mark Chalfin, Attorney At Law","Anthony A. Ferrante, Attorney at Law","Ajlouny Injury Law","Law Offices Of Denis Davydov | Car Accident Lawyer And Personal Injury Attorney","Anthony Bisignano, Esq.","CourtLaw Injury Lawyers","Michael J. Gaffney, Attorney at Law","Macaluso & Fafinski, P.C.","🏛 Kucher Law Group | Car Accident Lawyers | Slip and Fall Attorney | Elevator Accident Law Firm | Construction Accidents NYC 🏛","Beninato & Matrafajlo Law",
"7","40.523896254885216","-74.14106317495454","https://www.google.com/maps/search/?api=1&query=40.523896254885216,40.523896254885216","The Barillari Law Firm, P.C.","The O'Connor Law Firm","Anthony Bisignano, Esq.","Jonathan D'Agostino & Associates","Frekhtman & Associates","Koenigsberg & Associates Law Offices","The Rybak Firm, PLLC","Chelli & Bush","Law Offices Of Denis Davydov | Car Accident Lawyer And Personal Injury Attorney","Cohen & Cohen Personal Injury Lawyers, P.C.","Personal Injury Lawyer - Tanya Gendelman, P.C.","Mark Chalfin, Attorney At Law","CourtLaw Injury Lawyers","Michael J. Gaffney, Attorney at Law","Goldstein and Bashner","Ajlouny Injury Law","Anthony A. Ferrante, Attorney at Law","CourtLaw Injury Lawyers","🏛 Kucher Law Group | Car Accident Lawyers | Slip and Fall Attorney | Elevator Accident Law Firm | Construction Accidents NYC 🏛","Beninato & Matrafajlo Law",
"9","40.54454903659014","-74.14106317495454","https://www.google.com/maps/search/?api=1&query=40.54454903659014,40.54454903659014","The Barillari Law Firm, P.C.","The O'Connor Law Firm","Anthony Bisignano, Esq.","Jonathan D'Agostino & Associates","Frekhtman & Associates","Cohen & Cohen Personal Injury Lawyers, P.C.","Chelli & Bush","Michael J. Gaffney, Attorney at Law","The Rybak Firm, PLLC","Koenigsberg & Associates Law Offices","Mark Chalfin, Attorney At Law","Ajlouny Injury Law","Personal Injury Lawyer - Tanya Gendelman, P.C.","Law Offices Of Denis Davydov | Car Accident Lawyer And Personal Injury Attorney","Goldstein and Bashner","Anthony A. Ferrante, Attorney at Law","CourtLaw Injury Lawyers","🏛 Kucher Law Group | Car Accident Lawyers | Slip and Fall Attorney | Elevator Accident Law Firm | Construction Accidents NYC 🏛","Beninato & Matrafajlo Law","Schreck Personal Injury Lawyers",
"13","40.56520181829507","-74.14106317495454","https://www.google.com/maps/search/?api=1&query=40.56520181829507,40.56520181829507","The Barillari Law Firm, P.C.","The O'Connor Law Firm","Cohen & Cohen Personal Injury Lawyers, P.C.","Jonathan D'Agostino & Associates","Anthony Bisignano, Esq.","Michael J. Gaffney, Attorney at Law","Chelli & Bush","Frekhtman & Associates","Law Office Of Timothy M. O'Donovan","Mark Chalfin, Attorney At Law","Ajlouny Injury Law","Koenigsberg & Associates Law Offices","The Rybak Firm, PLLC","Beninato & Matrafajlo Law","Law Offices of Louis Grandelli, P.C.","The Bisignano Law Firm","CourtLaw Injury Lawyers","Personal Injury Lawyer - Tanya Gendelman, P.C.","Law Offices Of Denis Davydov | Car Accident Lawyer And Personal Injury Attorney","Anthony A. Ferrante, Attorney at Law",
"17","40.5858546","-74.14106317495454","https://www.google.com/maps/search/?api=1&query=40.5858546,40.5858546","Cohen & Cohen Personal Injury Lawyers, P.C.","The Barillari Law Firm, P.C.","Michael J. Gaffney, Attorney at Law","The O'Connor Law Firm","Jonathan D'Agostino & Associates","Chelli & Bush","Anthony Bisignano, Esq.","Law Offices of Louis Grandelli, P.C.","Frekhtman & Associates","Law Office Of Timothy M. O'Donovan","Beninato & Matrafajlo Law","Mark Chalfin, Attorney At Law","Ajlouny Injury Law","CourtLaw Injury Lawyers","Jacoby & Meyers, LLP","Hughes Mathews Legal Group","The Rybak Firm, PLLC","🏛 Kucher Law Group | Car Accident Lawyers | Slip and Fall Attorney | Elevator Accident Law Firm | Construction Accidents NYC 🏛","Anthony A. Ferrante, Attorney at Law","Schreck Personal Injury Lawyers",
"20+","40.60650738170492","-74.14106317495454","https://www.google.com/maps/search/?api=1&query=40.60650738170492,40.60650738170492","Cohen & Cohen Personal Injury Lawyers, P.C.","Michael J. Gaffney, Attorney at Law","The Barillari Law Firm, P.C.","Law Offices of Louis Grandelli, P.C.","Beninato & Matrafajlo Law","Hughes Mathews Legal Group","Di Giovanni & Ephraim Personal Injury Lawyers","The O'Connor Law Firm","Jacoby & Meyers, LLP","Jonathan D'Agostino & Associates","Mark Chalfin, Attorney At Law","Frekhtman & Associates","Ajlouny Injury Law","CourtLaw Injury Lawyers","Law Office Of Timothy M. O'Donovan","🏛 Kucher Law Group | Car Accident Lawyers | Slip and Fall Attorney | Elevator Accident Law Firm | Construction Accidents NYC 🏛","Schreck Personal Injury Lawyers","Chelli & Bush","The Platta Law Firm - Construction Accident Attorneys","Koenigsberg & Associates Law Offices",
"20","40.627160163409854","-74.14106317495454","https://www.google.com/maps/search/?api=1&query=40.627160163409854,40.627160163409854","Cohen & Cohen Personal Injury Lawyers, P.C.","Michael J. Gaffney, Attorney at Law","Beninato & Matrafajlo Law","Di Giovanni & Ephraim Personal Injury Lawyers","Hughes Mathews Legal Group","CourtLaw Injury Lawyers","Law Offices of Louis Grandelli, P.C.","Mintz & Geftic, LLC","Schreck Personal Injury Lawyers","Ajlouny Injury Law","🏛 Kucher Law Group | Car Accident Lawyers | Slip and Fall Attorney | Elevator Accident Law Firm | Construction Accidents NYC 🏛","Mark Chalfin, Attorney At Law","Frekhtman & Associates","Jacoby & Meyers, LLP","Law Office Of Timothy M. O'Donovan","The Platta Law Firm - Construction Accident Attorneys","The Barillari Law Firm, P.C.","Mirman, Markovits & Landau, PC","Anthony A. Ferrante, Attorney at Law","The Rybak Firm, PLLC",
