"Business:","E. Ray Critchett, LLC Attorney at Law,1071 S High St, Columbus, OH 43206"
"Keyword:","car accident lawyer"
"Report Date:",2021-05-20 09:47:20
"Grid Size:","15x15"
"Radius:","10.0mi"
"ARP:","10.83"
"ATRP:","11.56"
"SoLV:","3.56"

"Your Rank","Latitude","Longitude","Search URL","Position 1","Position 2","Position 3","Position 4","Position 5","Position 6","Position 7","Position 8","Position 9","Position 10","Position 11","Position 12","Position 13","Position 14","Position 15","Position 16","Position 17","Position 18","Position 19","Position 20",
"11","39.79555182806551","-83.18539089500291","https://www.google.com/maps/search/?api=1&query=39.79555182806551,39.79555182806551","GBM Law","The Fitch Law Firm","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Schiff & Associates","O'Connor, Acciani & Levy","Michael D. Christensen Law Offices, LLC","Kisling, Nestico & Redick","The Donahey Law Firm","Smith Law Office","Gervelis Law Firm","E. Ray Critchett, LLC Attorney at Law","Rinehardt Injury Attorneys","Colombo Law","Kevin Kurgis Law","Bressman Law","Rafidi, Pallante & Melewski, LLC","Elk & Elk Co., Ltd.","Smith Law Office","Rourke & Blumenthal","Bressman Law",
"11","39.81620460977044","-83.18539089500291","https://www.google.com/maps/search/?api=1&query=39.81620460977044,39.81620460977044","GBM Law","The Fitch Law Firm","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Schiff & Associates","O'Connor, Acciani & Levy","Michael D. Christensen Law Offices, LLC","Kisling, Nestico & Redick","The Donahey Law Firm","Smith Law Office","Gervelis Law Firm","E. Ray Critchett, LLC Attorney at Law","Kevin Kurgis Law","Rinehardt Injury Attorneys","Colombo Law","Bressman Law","Rafidi, Pallante & Melewski, LLC","Elk & Elk Co., Ltd.","Smith Law Office","Rourke & Blumenthal","Bressman Law",
"11","39.83685739147536","-83.18539089500291","https://www.google.com/maps/search/?api=1&query=39.83685739147536,39.83685739147536","GBM Law","The Fitch Law Firm","Schiff & Associates","Michael D. Christensen Law Offices, LLC","Paulozzi LPA - Accident, Negligence, Injury Lawyers","O'Connor, Acciani & Levy","Kisling, Nestico & Redick","The Donahey Law Firm","Gervelis Law Firm","Smith Law Office","E. Ray Critchett, LLC Attorney at Law","Kevin Kurgis Law","Colombo Law","Rinehardt Injury Attorneys","Bressman Law","Rafidi, Pallante & Melewski, LLC","Elk & Elk Co., Ltd.","Smith Law Office","Bressman Law","Rourke & Blumenthal",
"11","39.857510173180295","-83.18539089500291","https://www.google.com/maps/search/?api=1&query=39.857510173180295,39.857510173180295","GBM Law","Michael D. Christensen Law Offices, LLC","The Fitch Law Firm","Schiff & Associates","Paulozzi LPA - Accident, Negligence, Injury Lawyers","O'Connor, Acciani & Levy","Gervelis Law Firm","The Donahey Law Firm","Kisling, Nestico & Redick","Smith Law Office","E. Ray Critchett, LLC Attorney at Law","Kevin Kurgis Law","Colombo Law","Rinehardt Injury Attorneys","Bressman Law","Rafidi, Pallante & Melewski, LLC","Elk & Elk Co., Ltd.","Smith Law Office","Rourke & Blumenthal","Bressman Law",
"11","39.87816295488522","-83.18539089500291","https://www.google.com/maps/search/?api=1&query=39.87816295488522,39.87816295488522","GBM Law","Michael D. Christensen Law Offices, LLC","The Fitch Law Firm","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Schiff & Associates","O'Connor, Acciani & Levy","Gervelis Law Firm","Kisling, Nestico & Redick","The Donahey Law Firm","Smith Law Office","E. Ray Critchett, LLC Attorney at Law","Kevin Kurgis Law","Colombo Law","Bressman Law","Rinehardt Injury Attorneys","Rafidi, Pallante & Melewski, LLC","Elk & Elk Co., Ltd.","Smith Law Office","Rourke & Blumenthal","Bressman Law",
"12","39.898815736590144","-83.18539089500291","https://www.google.com/maps/search/?api=1&query=39.898815736590144,39.898815736590144","Michael D. Christensen Law Offices, LLC","GBM Law","The Fitch Law Firm","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Schiff & Associates","Gervelis Law Firm","O'Connor, Acciani & Levy","Kisling, Nestico & Redick","The Donahey Law Firm","Smith Law Office","Kevin Kurgis Law","E. Ray Critchett, LLC Attorney at Law","Bressman Law","Rinehardt Injury Attorneys","Colombo Law","Smith Law Office","Elk & Elk Co., Ltd.","Rafidi, Pallante & Melewski, LLC","Rourke & Blumenthal","Bressman Law",
"13","39.919468518295076","-83.18539089500291","https://www.google.com/maps/search/?api=1&query=39.919468518295076,39.919468518295076","Michael D. Christensen Law Offices, LLC","GBM Law","Paulozzi LPA - Accident, Negligence, Injury Lawyers","The Fitch Law Firm","Gervelis Law Firm","Schiff & Associates","O'Connor, Acciani & Levy","Kisling, Nestico & Redick","The Donahey Law Firm","Smith Law Office","Bressman Law","Kevin Kurgis Law","E. Ray Critchett, LLC Attorney at Law","Rinehardt Injury Attorneys","Elk & Elk Co., Ltd.","Smith Law Office","Colombo Law","Rafidi, Pallante & Melewski, LLC","Rourke & Blumenthal","Law Office of Darin Kendall & Company, LLC",
"16","39.9401213","-83.18539089500291","https://www.google.com/maps/search/?api=1&query=39.9401213,39.9401213","Michael D. Christensen Law Offices, LLC","Paulozzi LPA - Accident, Negligence, Injury Lawyers","GBM Law","The Fitch Law Firm","Gervelis Law Firm","O'Connor, Acciani & Levy","Schiff & Associates","Kisling, Nestico & Redick","Smith Law Office","Smith Law Office","Elk & Elk Co., Ltd.","The Donahey Law Firm","Bressman Law","Rinehardt Injury Attorneys","Kevin Kurgis Law","E. Ray Critchett, LLC Attorney at Law","Colombo Law","Rafidi, Pallante & Melewski, LLC","Rourke & Blumenthal","Bressman Law",
"16","39.960774081704926","-83.18539089500291","https://www.google.com/maps/search/?api=1&query=39.960774081704926,39.960774081704926","Michael D. Christensen Law Offices, LLC","Paulozzi LPA - Accident, Negligence, Injury Lawyers","GBM Law","The Fitch Law Firm","Gervelis Law Firm","Schiff & Associates","O'Connor, Acciani & Levy","Kisling, Nestico & Redick","Smith Law Office","Bressman Law","Elk & Elk Co., Ltd.","Smith Law Office","The Donahey Law Firm","Rinehardt Injury Attorneys","Kevin Kurgis Law","E. Ray Critchett, LLC Attorney at Law","Colombo Law","Rafidi, Pallante & Melewski, LLC","Rourke & Blumenthal","Bressman Law",
"17","39.98142686340986","-83.18539089500291","https://www.google.com/maps/search/?api=1&query=39.98142686340986,39.98142686340986","Michael D. Christensen Law Offices, LLC","Paulozzi LPA - Accident, Negligence, Injury Lawyers","GBM Law","The Fitch Law Firm","Gervelis Law Firm","Bressman Law","Kisling, Nestico & Redick","Smith Law Office","Elk & Elk Co., Ltd.","Schiff & Associates","O'Connor, Acciani & Levy","Rinehardt Injury Attorneys","The Donahey Law Firm","Smith Law Office","Colombo Law","Kevin Kurgis Law","E. Ray Critchett, LLC Attorney at Law","Rafidi, Pallante & Melewski, LLC","Robert W. Kerpsack Co., L.P.A.","Rourke & Blumenthal",
