"Business:","Daniel Stark Law P.C.,8627 N Mopac Expy #150, Austin, TX 78759"
"Keyword:","car accident lawyer"
"Report Date:",2021-05-20 03:52:18
"Grid Size:","15x15"
"Radius:","10.0mi"
"ARP:","13.55"
"ATRP:","18.45"
"SoLV:","0.44"

"Your Rank","Latitude","Longitude","Search URL","Position 1","Position 2","Position 3","Position 4","Position 5","Position 6","Position 7","Position 8","Position 9","Position 10","Position 11","Position 12","Position 13","Position 14","Position 15","Position 16","Position 17","Position 18","Position 19","Position 20",
"20+","30.229231628065506","-97.90705008619132","https://www.google.com/maps/search/?api=1&query=30.229231628065506,30.229231628065506","Lorenz & Lorenz, L.L.P.","Robson Law Firm Injury Lawyer","FVF Law","David Komie Law","Carabin & Shaw P.C., Attorneys At Law","Colley Firm, P.C.","Sutliff & Stout Injury & Accident Law Firm","McMinn Law Firm","The Zimmerman Law Firm, P.C.","Joe Lopez Law","Terry & Kelly, PLLC","Wayne Wright, LLP Austin","Funk & Associates","Lovins Trosclair, PLLC","Reyna Law Firm","The Stewart Law Firm, PLLC","Amaro Law Firm Injury & Accident Lawyers","Leonard B. Gabbay, P.C.","The Cagle Law Firm, P.C.","Carabin & Shaw P.C., Attorneys At Law",
"20+","30.249884409770434","-97.90705008619132","https://www.google.com/maps/search/?api=1&query=30.249884409770434,30.249884409770434","Lorenz & Lorenz, L.L.P.","Robson Law Firm Injury Lawyer","David Komie Law","FVF Law","Carabin & Shaw P.C., Attorneys At Law","Colley Firm, P.C.","Sutliff & Stout Injury & Accident Law Firm","McMinn Law Firm","Joe Lopez Law","Terry & Kelly, PLLC","The Cagle Law Firm, P.C.","Lovins Trosclair, PLLC","Reyna Law Firm","The Zimmerman Law Firm, P.C.","Funk & Associates","Amaro Law Firm Injury & Accident Lawyers","The Stewart Law Firm, PLLC","Leonard B. Gabbay, P.C.","Wayne Wright, LLP Austin","Evans & Herlihy Law Firm: Serious Injury and Family Lawyers",
"20+","30.270537191475363","-97.90705008619132","https://www.google.com/maps/search/?api=1&query=30.270537191475363,30.270537191475363","Lorenz & Lorenz, L.L.P.","Robson Law Firm Injury Lawyer","FVF Law","David Komie Law","Sutliff & Stout Injury & Accident Law Firm","Colley Firm, P.C.","McMinn Law Firm","Reyna Law Firm","Carabin & Shaw P.C., Attorneys At Law","Terry & Kelly, PLLC","Joe Lopez Law","The Cagle Law Firm, P.C.","Amaro Law Firm Injury & Accident Lawyers","Lovins Trosclair, PLLC","The Zimmerman Law Firm, P.C.","Funk & Associates","Zinda Law Group","The Stewart Law Firm, PLLC","Leonard B. Gabbay, P.C.","Zinda Law Group",
"20+","30.291189973180288","-97.90705008619132","https://www.google.com/maps/search/?api=1&query=30.291189973180288,30.291189973180288","Lorenz & Lorenz, L.L.P.","Robson Law Firm Injury Lawyer","FVF Law","Reyna Law Firm","David Komie Law","Sutliff & Stout Injury & Accident Law Firm","Colley Firm, P.C.","McMinn Law Firm","Amaro Law Firm Injury & Accident Lawyers","The Zimmerman Law Firm, P.C.","Joe Lopez Law","Terry & Kelly, PLLC","The Cagle Law Firm, P.C.","Funk & Associates","Lovins Trosclair, PLLC","Carabin & Shaw P.C., Attorneys At Law","Wayne Wright, LLP Austin","Lee, Gober & Reyna, PLLC","The Stewart Law Firm, PLLC","Zinda Law Group",
"20+","30.311842754885216","-97.90705008619132","https://www.google.com/maps/search/?api=1&query=30.311842754885216,30.311842754885216","Lorenz & Lorenz, L.L.P.","Robson Law Firm Injury Lawyer","FVF Law","Reyna Law Firm","Amaro Law Firm Injury & Accident Lawyers","Sutliff & Stout Injury & Accident Law Firm","McMinn Law Firm","Colley Firm, P.C.","Joe Lopez Law","Terry & Kelly, PLLC","The Cagle Law Firm, P.C.","Zinda Law Group","David Komie Law","Lovins Trosclair, PLLC","Lee, Gober & Reyna, PLLC","Funk & Associates","Zinda Law Group","The Zimmerman Law Firm, P.C.","Carabin & Shaw P.C., Attorneys At Law","The Stewart Law Firm, PLLC",
"20+","30.332495536590145","-97.90705008619132","https://www.google.com/maps/search/?api=1&query=30.332495536590145,30.332495536590145","Robson Law Firm Injury Lawyer","Lorenz & Lorenz, L.L.P.","Amaro Law Firm Injury & Accident Lawyers","FVF Law","Reyna Law Firm","Sutliff & Stout Injury & Accident Law Firm","McMinn Law Firm","Joe Lopez Law","Terry & Kelly, PLLC","Lee, Gober & Reyna, PLLC","The Cagle Law Firm, P.C.","Funk & Associates","The Zimmerman Law Firm, P.C.","Zinda Law Group","Lovins Trosclair, PLLC","Wayne Wright, LLP Austin","David Komie Law","Colley Firm, P.C.","The Law Office of Carl Knickerbocker, P.C.","The Stewart Law Firm, PLLC",
"20+","30.35314831829507","-97.90705008619132","https://www.google.com/maps/search/?api=1&query=30.35314831829507,30.35314831829507","Amaro Law Firm Injury & Accident Lawyers","Reyna Law Firm","Lorenz & Lorenz, L.L.P.","FVF Law","Robson Law Firm Injury Lawyer","Sutliff & Stout Injury & Accident Law Firm","McMinn Law Firm","Lee, Gober & Reyna, PLLC","Joe Lopez Law","Zinda Law Group","Terry & Kelly, PLLC","Funk & Associates","Daspit Law Firm","Law Offices Of Vic Feazell, P.C.","Zinda Law Group","The Law Office of Carl Knickerbocker, P.C.","The Cagle Law Firm, P.C.","The Stewart Law Firm, PLLC","Carabin & Shaw P.C., Attorneys At Law","Colley Firm, P.C.",
"20+","30.373801099999998","-97.90705008619132","https://www.google.com/maps/search/?api=1&query=30.373801099999998,30.373801099999998","Amaro Law Firm Injury & Accident Lawyers","Reyna Law Firm","FVF Law","Lorenz & Lorenz, L.L.P.","Robson Law Firm Injury Lawyer","Sutliff & Stout Injury & Accident Law Firm","McMinn Law Firm","Lee, Gober & Reyna, PLLC","Zinda Law Group","Joe Lopez Law","Terry & Kelly, PLLC","Daspit Law Firm","Funk & Associates","Law Offices Of Vic Feazell, P.C.","The Law Office of Carl Knickerbocker, P.C.","Zinda Law Group","The Valentine Law Firm","The Traub Law Office P.C.","DC Law","Gibson Hill, P.C., Austin Accident Injury Lawyers",
"20+","30.394453881704926","-97.90705008619132","https://www.google.com/maps/search/?api=1&query=30.394453881704926,30.394453881704926","Amaro Law Firm Injury & Accident Lawyers","Reyna Law Firm","FVF Law","Lorenz & Lorenz, L.L.P.","Lee, Gober & Reyna, PLLC","Robson Law Firm Injury Lawyer","McMinn Law Firm","Zinda Law Group","Sutliff & Stout Injury & Accident Law Firm","Daspit Law Firm","Joe Lopez Law","Terry & Kelly, PLLC","Law Offices Of Vic Feazell, P.C.","Funk & Associates","The Law Office of Carl Knickerbocker, P.C.","The Valentine Law Firm","Zinda Law Group","Zinda Law Group","The Traub Law Office P.C.","DC Law",
"20+","30.41510666340985","-97.90705008619132","https://www.google.com/maps/search/?api=1&query=30.41510666340985,30.41510666340985","Amaro Law Firm Injury & Accident Lawyers","FVF Law","Lorenz & Lorenz, L.L.P.","Lee, Gober & Reyna, PLLC","Reyna Law Firm","Zinda Law Group","McMinn Law Firm","Robson Law Firm Injury Lawyer","Daspit Law Firm","Sutliff & Stout Injury & Accident Law Firm","The Valentine Law Firm","Joe Lopez Law","Terry & Kelly, PLLC","Law Offices Of Vic Feazell, P.C.","Funk & Associates","The Law Office of Carl Knickerbocker, P.C.","Zinda Law Group","Zinda Law Group","The Traub Law Office P.C.","DC Law",
